League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,15/16 ,22 ,Barcelona ,Atlético Madrid ,2 ,1 ,71% ,29% ,10 ,7 ,4 ,4 ,4 ,3 ,2 ,0 ,8 ,6 ,3 ,2 ,0 ,0 ,0 ,5 ,0 ,2 ,null ,null ,null ,null ,5 ,4 ,5 ,3 ,3 ,2 ,704 ,271 ,630 (89%) ,204 (75%) ,70 ,58 ,13 ,7 ,70% ,30% ,6 ,5 ,3 ,2 ,1 ,3 ,2 ,0 ,1 ,3 ,1 ,1 ,0 ,3 ,0 ,1 ,null ,null ,null ,null ,4 ,2 ,2 ,3 ,1 ,1 ,335 ,134 ,302 (90%) ,104 (78%) ,32 ,30 ,4 ,2 ,71% ,29% ,4 ,2 ,1 ,2 ,3 ,0 ,0 ,0 ,7 ,3 ,2 ,1 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,1 ,2 ,3 ,0 ,2 ,1 ,369 ,137 ,328 (89%) ,100 (73%) ,38 ,28 ,9 ,5 ,
LaLiga ,15/16 ,22 ,Eibar ,Málaga ,1 ,2 ,56% ,44% ,11 ,7 ,3 ,4 ,6 ,3 ,2 ,0 ,1 ,2 ,1 ,3 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,0 ,1 ,6 ,4 ,5 ,3 ,2 ,2 ,425 ,326 ,272 (64%) ,192 (59%) ,61 ,65 ,23 ,28 ,52% ,48% ,2 ,3 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,1 ,3 ,1 ,0 ,1 ,1 ,208 ,183 ,131 (63%) ,106 (58%) ,24 ,33 ,8 ,19 ,61% ,39% ,9 ,4 ,2 ,2 ,5 ,2 ,2 ,0 ,1 ,2 ,0 ,2 ,1 ,3 ,null ,null ,null ,null ,0 ,1 ,5 ,1 ,4 ,3 ,1 ,1 ,217 ,143 ,141 (65%) ,86 (60%) ,37 ,32 ,15 ,9 ,
LaLiga ,15/16 ,22 ,Getafe ,Athletic Bilbao ,0 ,1 ,58% ,42% ,9 ,12 ,3 ,3 ,5 ,6 ,1 ,3 ,7 ,5 ,1 ,2 ,0 ,0 ,4 ,5 ,1 ,0 ,null ,null ,null ,null ,5 ,7 ,4 ,5 ,2 ,3 ,447 ,327 ,321 (72%) ,208 (64%) ,65 ,54 ,8 ,23 ,55% ,45% ,2 ,6 ,0 ,2 ,1 ,3 ,1 ,1 ,3 ,4 ,1 ,1 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,1 ,6 ,1 ,0 ,1 ,0 ,210 ,167 ,146 (70%) ,108 (65%) ,32 ,33 ,5 ,16 ,60% ,40% ,7 ,6 ,3 ,1 ,4 ,3 ,0 ,2 ,4 ,1 ,0 ,1 ,2 ,5 ,1 ,0 ,null ,null ,null ,null ,4 ,1 ,3 ,5 ,1 ,3 ,237 ,160 ,175 (74%) ,100 (63%) ,33 ,21 ,3 ,7 ,
LaLiga ,15/16 ,22 ,Villarreal ,Granada ,1 ,0 ,55% ,45% ,12 ,7 ,7 ,2 ,5 ,3 ,0 ,2 ,8 ,0 ,5 ,1 ,0 ,0 ,4 ,3 ,null ,null ,null ,null ,0 ,1 ,11 ,4 ,1 ,3 ,2 ,6 ,465 ,378 ,374 (80%) ,280 (74%) ,60 ,47 ,16 ,13 ,63% ,37% ,8 ,4 ,5 ,2 ,3 ,2 ,0 ,0 ,5 ,0 ,3 ,1 ,1 ,2 ,null ,null ,null ,null ,0 ,1 ,7 ,4 ,1 ,0 ,2 ,5 ,280 ,166 ,230 (82%) ,120 (72%) ,33 ,21 ,7 ,8 ,47% ,53% ,4 ,3 ,2 ,0 ,2 ,1 ,0 ,2 ,3 ,0 ,2 ,0 ,3 ,1 ,null ,null ,null ,null ,0 ,0 ,4 ,0 ,0 ,3 ,0 ,1 ,185 ,212 ,144 (78%) ,160 (75%) ,27 ,26 ,9 ,5 ,
LaLiga ,15/16 ,22 ,Real Sociedad ,Real Betis ,2 ,1 ,46% ,54% ,11 ,8 ,4 ,1 ,3 ,3 ,4 ,4 ,3 ,4 ,5 ,3 ,0 ,0 ,1 ,4 ,null ,null ,null ,null ,null ,null ,6 ,6 ,5 ,2 ,0 ,2 ,406 ,481 ,314 (77%) ,379 (79%) ,41 ,49 ,12 ,13 ,52% ,48% ,3 ,3 ,2 ,0 ,1 ,0 ,0 ,3 ,2 ,2 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,2 ,1 ,1 ,0 ,0 ,240 ,218 ,196 (82%) ,165 (76%) ,16 ,22 ,5 ,5 ,38% ,62% ,8 ,5 ,2 ,1 ,2 ,3 ,4 ,1 ,1 ,2 ,4 ,2 ,1 ,3 ,null ,null ,null ,null ,null ,null ,4 ,4 ,4 ,1 ,0 ,2 ,166 ,263 ,118 (71%) ,214 (81%) ,25 ,27 ,7 ,8 ,
LaLiga ,15/16 ,22 ,Sevilla ,Levante ,3 ,1 ,46% ,54% ,14 ,22 ,8 ,4 ,5 ,12 ,1 ,6 ,5 ,9 ,6 ,1 ,0 ,0 ,1 ,1 ,null ,null ,0 ,1 ,2 ,0 ,10 ,7 ,4 ,15 ,3 ,6 ,404 ,468 ,324 (80%) ,383 (82%) ,42 ,35 ,12 ,7 ,50% ,50% ,6 ,9 ,4 ,1 ,1 ,7 ,1 ,1 ,3 ,1 ,5 ,1 ,0 ,1 ,null ,null ,0 ,1 ,0 ,0 ,4 ,2 ,2 ,7 ,1 ,3 ,229 ,234 ,188 (82%) ,189 (81%) ,22 ,17 ,7 ,4 ,42% ,58% ,8 ,13 ,4 ,3 ,4 ,5 ,0 ,5 ,2 ,8 ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,2 ,0 ,6 ,5 ,2 ,8 ,2 ,3 ,175 ,234 ,136 (78%) ,194 (83%) ,20 ,18 ,5 ,3 ,
LaLiga ,15/16 ,22 ,Valencia ,Sporting Gijón ,0 ,1 ,63% ,37% ,15 ,7 ,2 ,3 ,11 ,4 ,2 ,0 ,6 ,3 ,1 ,2 ,0 ,0 ,0 ,2 ,null ,null ,1 ,0 ,null ,null ,12 ,4 ,3 ,3 ,2 ,2 ,466 ,284 ,368 (79%) ,177 (62%) ,68 ,67 ,24 ,12 ,62% ,38% ,8 ,2 ,2 ,0 ,4 ,2 ,2 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,8 ,1 ,0 ,1 ,0 ,2 ,225 ,137 ,181 (80%) ,84 (61%) ,37 ,24 ,15 ,7 ,63% ,37% ,7 ,5 ,0 ,3 ,7 ,2 ,0 ,0 ,4 ,2 ,1 ,2 ,0 ,2 ,null ,null ,1 ,0 ,null ,null ,4 ,3 ,3 ,2 ,2 ,0 ,241 ,147 ,187 (78%) ,93 (63%) ,31 ,43 ,9 ,5 ,
LaLiga ,15/16 ,22 ,Las Palmas ,Celta Vigo ,2 ,1 ,58% ,42% ,13 ,5 ,5 ,2 ,4 ,0 ,4 ,3 ,7 ,3 ,1 ,2 ,0 ,0 ,6 ,4 ,0 ,1 ,1 ,0 ,1 ,0 ,8 ,4 ,5 ,1 ,1 ,3 ,493 ,346 ,393 (80%) ,256 (74%) ,63 ,58 ,14 ,13 ,47% ,53% ,9 ,5 ,3 ,2 ,4 ,0 ,2 ,3 ,5 ,2 ,0 ,2 ,3 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,6 ,4 ,3 ,1 ,1 ,2 ,173 ,191 ,128 (74%) ,136 (71%) ,30 ,29 ,11 ,7 ,66% ,34% ,4 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,2 ,1 ,1 ,0 ,3 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,320 ,155 ,265 (83%) ,120 (77%) ,33 ,29 ,3 ,6 ,
LaLiga ,15/16 ,22 ,Real Madrid ,Espanyol ,6 ,0 ,67% ,33% ,18 ,15 ,7 ,5 ,7 ,6 ,4 ,4 ,3 ,1 ,5 ,2 ,0 ,0 ,1 ,5 ,null ,null ,null ,null ,1 ,0 ,10 ,11 ,9 ,4 ,5 ,2 ,663 ,316 ,592 (89%) ,244 (77%) ,58 ,56 ,12 ,7 ,72% ,28% ,12 ,5 ,5 ,1 ,4 ,2 ,3 ,2 ,2 ,0 ,4 ,1 ,0 ,4 ,null ,null ,null ,null ,1 ,0 ,6 ,4 ,6 ,1 ,1 ,1 ,371 ,141 ,342 (92%) ,109 (77%) ,35 ,24 ,6 ,2 ,62% ,38% ,6 ,10 ,2 ,4 ,3 ,4 ,1 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,0 ,0 ,4 ,7 ,3 ,3 ,4 ,1 ,292 ,175 ,250 (86%) ,135 (77%) ,23 ,32 ,6 ,5 ,
LaLiga ,15/16 ,22 ,Deportivo La Coruña ,Rayo Vallecano ,2 ,2 ,52% ,48% ,17 ,7 ,5 ,3 ,9 ,1 ,3 ,3 ,5 ,4 ,4 ,4 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,3 ,1 ,12 ,4 ,5 ,3 ,1 ,3 ,417 ,379 ,281 (67%) ,243 (64%) ,55 ,49 ,25 ,14 ,50% ,50% ,5 ,5 ,2 ,3 ,3 ,1 ,0 ,1 ,2 ,1 ,1 ,3 ,null ,null ,null ,null ,0 ,0 ,3 ,0 ,4 ,4 ,1 ,1 ,1 ,1 ,211 ,202 ,139 (66%) ,137 (68%) ,25 ,22 ,9 ,8 ,53% ,47% ,12 ,2 ,3 ,0 ,6 ,0 ,3 ,2 ,3 ,3 ,3 ,1 ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,8 ,0 ,4 ,2 ,0 ,2 ,206 ,177 ,142 (69%) ,106 (60%) ,30 ,27 ,16 ,6 ,
LaLiga ,15/16 ,23 ,Málaga ,Getafe ,3 ,0 ,45% ,55% ,8 ,6 ,4 ,2 ,3 ,3 ,1 ,1 ,4 ,6 ,2 ,2 ,0 ,0 ,3 ,3 ,null ,null ,null ,null ,null ,null ,7 ,4 ,1 ,2 ,2 ,1 ,402 ,482 ,298 (74%) ,388 (80%) ,65 ,62 ,17 ,20 ,46% ,54% ,5 ,4 ,3 ,2 ,1 ,1 ,1 ,1 ,1 ,3 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,4 ,3 ,1 ,1 ,2 ,0 ,210 ,238 ,156 (74%) ,189 (79%) ,34 ,35 ,9 ,14 ,43% ,57% ,3 ,2 ,1 ,0 ,2 ,2 ,0 ,0 ,3 ,3 ,2 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,3 ,1 ,0 ,1 ,0 ,1 ,192 ,244 ,142 (74%) ,199 (82%) ,31 ,27 ,8 ,6 ,
LaLiga ,15/16 ,23 ,Atlético Madrid ,Eibar ,3 ,1 ,52% ,48% ,13 ,6 ,4 ,2 ,6 ,4 ,3 ,0 ,5 ,2 ,5 ,3 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,1 ,0 ,10 ,2 ,3 ,4 ,1 ,1 ,410 ,362 ,281 (69%) ,227 (63%) ,73 ,60 ,26 ,24 ,51% ,49% ,3 ,4 ,0 ,0 ,3 ,4 ,0 ,0 ,0 ,1 ,3 ,1 ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,214 ,199 ,144 (67%) ,123 (62%) ,35 ,32 ,13 ,16 ,54% ,46% ,10 ,2 ,4 ,2 ,3 ,0 ,3 ,0 ,5 ,1 ,2 ,2 ,1 ,3 ,null ,null ,null ,null ,1 ,0 ,8 ,0 ,2 ,2 ,1 ,1 ,196 ,163 ,137 (70%) ,104 (64%) ,38 ,28 ,13 ,8 ,
LaLiga ,15/16 ,23 ,Rayo Vallecano ,Las Palmas ,2 ,0 ,50% ,50% ,18 ,9 ,8 ,4 ,8 ,5 ,2 ,0 ,5 ,5 ,3 ,4 ,0 ,0 ,3 ,1 ,null ,null ,1 ,0 ,2 ,0 ,11 ,6 ,7 ,3 ,4 ,7 ,403 ,407 ,293 (73%) ,301 (74%) ,57 ,66 ,22 ,20 ,48% ,52% ,10 ,3 ,5 ,2 ,5 ,1 ,0 ,0 ,2 ,1 ,0 ,4 ,2 ,1 ,null ,null ,1 ,0 ,2 ,0 ,6 ,2 ,4 ,1 ,2 ,4 ,195 ,218 ,134 (69%) ,166 (76%) ,28 ,30 ,9 ,11 ,52% ,48% ,8 ,6 ,3 ,2 ,3 ,4 ,2 ,0 ,3 ,4 ,3 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,5 ,4 ,3 ,2 ,2 ,3 ,208 ,189 ,159 (76%) ,135 (71%) ,29 ,36 ,13 ,9 ,
LaLiga ,15/16 ,23 ,Athletic Bilbao ,Villarreal ,0 ,0 ,60% ,40% ,10 ,2 ,1 ,2 ,7 ,0 ,2 ,0 ,5 ,3 ,3 ,2 ,0 ,0 ,6 ,6 ,1 ,1 ,null ,null ,null ,null ,7 ,1 ,3 ,1 ,2 ,1 ,509 ,338 ,398 (78%) ,220 (65%) ,59 ,56 ,18 ,18 ,61% ,39% ,6 ,1 ,1 ,1 ,3 ,0 ,2 ,0 ,3 ,1 ,1 ,1 ,2 ,2 ,0 ,0 ,null ,null ,null ,null ,4 ,0 ,2 ,1 ,1 ,1 ,275 ,179 ,218 (79%) ,124 (69%) ,28 ,28 ,6 ,7 ,59% ,41% ,4 ,1 ,0 ,1 ,4 ,0 ,0 ,0 ,2 ,2 ,2 ,1 ,4 ,4 ,1 ,1 ,null ,null ,null ,null ,3 ,1 ,1 ,0 ,1 ,0 ,234 ,159 ,180 (77%) ,96 (60%) ,31 ,28 ,12 ,11 ,
LaLiga ,15/16 ,23 ,Sporting Gijón ,Deportivo La Coruña ,1 ,1 ,44% ,56% ,11 ,5 ,2 ,4 ,6 ,0 ,3 ,1 ,4 ,3 ,5 ,2 ,0 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,9 ,4 ,2 ,1 ,3 ,1 ,370 ,464 ,236 (64%) ,333 (72%) ,60 ,52 ,15 ,15 ,37% ,63% ,4 ,2 ,1 ,2 ,1 ,0 ,2 ,0 ,3 ,2 ,4 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,3 ,1 ,1 ,1 ,1 ,0 ,126 ,219 ,71 (56%) ,157 (72%) ,25 ,24 ,6 ,6 ,50% ,50% ,7 ,3 ,1 ,2 ,5 ,0 ,1 ,1 ,1 ,1 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,3 ,1 ,0 ,2 ,1 ,244 ,245 ,165 (68%) ,176 (72%) ,35 ,28 ,9 ,9 ,
LaLiga ,15/16 ,23 ,Levante ,Barcelona ,0 ,2 ,30% ,70% ,11 ,11 ,3 ,4 ,6 ,7 ,2 ,0 ,2 ,5 ,3 ,3 ,0 ,0 ,4 ,3 ,null ,null ,1 ,0 ,1 ,2 ,7 ,5 ,4 ,7 ,3 ,3 ,261 ,622 ,189 (72%) ,534 (86%) ,42 ,52 ,5 ,8 ,29% ,71% ,7 ,5 ,0 ,1 ,6 ,4 ,1 ,0 ,2 ,2 ,2 ,1 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,5 ,3 ,2 ,3 ,1 ,0 ,121 ,306 ,85 (70%) ,260 (85%) ,19 ,25 ,2 ,3 ,31% ,69% ,4 ,6 ,3 ,3 ,0 ,3 ,1 ,0 ,0 ,3 ,1 ,2 ,3 ,2 ,null ,null ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,4 ,2 ,3 ,140 ,316 ,104 (74%) ,274 (87%) ,23 ,27 ,3 ,5 ,
LaLiga ,15/16 ,23 ,Real Betis ,Valencia ,1 ,0 ,44% ,56% ,6 ,7 ,2 ,2 ,4 ,4 ,0 ,1 ,4 ,5 ,2 ,6 ,0 ,0 ,4 ,7 ,0 ,1 ,null ,null ,null ,null ,3 ,5 ,3 ,2 ,1 ,1 ,326 ,408 ,211 (65%) ,284 (70%) ,81 ,85 ,26 ,36 ,49% ,51% ,2 ,2 ,1 ,0 ,1 ,2 ,0 ,0 ,3 ,2 ,1 ,1 ,1 ,4 ,0 ,0 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,0 ,1 ,190 ,191 ,132 (69%) ,128 (67%) ,39 ,39 ,17 ,20 ,37% ,63% ,4 ,5 ,1 ,2 ,3 ,2 ,0 ,1 ,1 ,3 ,1 ,5 ,3 ,3 ,0 ,1 ,null ,null ,null ,null ,2 ,4 ,2 ,1 ,1 ,0 ,136 ,217 ,79 (58%) ,156 (72%) ,42 ,46 ,9 ,16 ,
LaLiga ,15/16 ,23 ,Celta Vigo ,Sevilla ,1 ,1 ,73% ,27% ,25 ,9 ,5 ,2 ,14 ,4 ,6 ,3 ,10 ,5 ,2 ,0 ,0 ,0 ,3 ,5 ,0 ,1 ,0 ,1 ,1 ,0 ,11 ,6 ,14 ,3 ,1 ,4 ,640 ,223 ,577 (90%) ,141 (63%) ,57 ,50 ,16 ,13 ,68% ,32% ,7 ,5 ,1 ,2 ,5 ,1 ,1 ,2 ,1 ,4 ,1 ,0 ,3 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,2 ,4 ,5 ,1 ,1 ,1 ,296 ,126 ,262 (89%) ,87 (69%) ,24 ,27 ,9 ,11 ,78% ,22% ,18 ,4 ,4 ,0 ,9 ,3 ,5 ,1 ,9 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,9 ,2 ,9 ,2 ,0 ,3 ,344 ,97 ,315 (92%) ,54 (56%) ,33 ,23 ,7 ,2 ,
LaLiga ,15/16 ,23 ,Granada ,Real Madrid ,1 ,2 ,36% ,64% ,14 ,14 ,2 ,4 ,4 ,7 ,8 ,3 ,3 ,6 ,3 ,2 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,0 ,1 ,9 ,11 ,5 ,3 ,2 ,1 ,341 ,607 ,256 (75%) ,515 (85%) ,59 ,58 ,12 ,8 ,36% ,64% ,7 ,5 ,0 ,1 ,2 ,3 ,5 ,1 ,1 ,2 ,2 ,2 ,2 ,0 ,null ,null ,null ,null ,0 ,1 ,3 ,4 ,4 ,1 ,0 ,0 ,194 ,347 ,153 (79%) ,308 (89%) ,22 ,23 ,3 ,1 ,36% ,64% ,7 ,9 ,2 ,3 ,2 ,4 ,3 ,2 ,2 ,4 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,0 ,0 ,6 ,7 ,1 ,2 ,2 ,1 ,147 ,260 ,103 (70%) ,207 (80%) ,37 ,35 ,9 ,7 ,
LaLiga ,15/16 ,23 ,Espanyol ,Real Sociedad ,0 ,5 ,65% ,35% ,5 ,12 ,1 ,6 ,3 ,5 ,1 ,1 ,4 ,5 ,2 ,0 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,0 ,2 ,4 ,7 ,1 ,5 ,1 ,1 ,536 ,286 ,411 (77%) ,183 (64%) ,72 ,58 ,24 ,17 ,68% ,32% ,0 ,4 ,0 ,2 ,0 ,2 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,0 ,2 ,0 ,1 ,0 ,3 ,0 ,0 ,280 ,127 ,213 (76%) ,74 (58%) ,34 ,27 ,16 ,11 ,61% ,39% ,5 ,8 ,1 ,4 ,3 ,3 ,1 ,1 ,2 ,5 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,0 ,0 ,4 ,6 ,1 ,2 ,1 ,1 ,256 ,159 ,198 (77%) ,109 (69%) ,38 ,31 ,8 ,6 ,
LaLiga ,15/16 ,24 ,Sporting Gijón ,Rayo Vallecano ,2 ,2 ,37% ,63% ,11 ,15 ,5 ,4 ,6 ,7 ,0 ,4 ,3 ,7 ,1 ,5 ,0 ,0 ,3 ,4 ,null ,null ,0 ,2 ,null ,null ,7 ,10 ,4 ,5 ,2 ,3 ,327 ,538 ,215 (66%) ,447 (83%) ,56 ,49 ,8 ,10 ,38% ,62% ,6 ,5 ,3 ,2 ,3 ,1 ,0 ,2 ,2 ,5 ,1 ,2 ,2 ,2 ,null ,null ,0 ,0 ,null ,null ,4 ,3 ,2 ,2 ,1 ,1 ,164 ,259 ,103 (63%) ,212 (82%) ,25 ,23 ,4 ,4 ,36% ,64% ,5 ,10 ,2 ,2 ,3 ,6 ,0 ,2 ,1 ,2 ,0 ,3 ,1 ,2 ,null ,null ,0 ,2 ,null ,null ,3 ,7 ,2 ,3 ,1 ,2 ,163 ,279 ,112 (69%) ,235 (84%) ,31 ,26 ,4 ,6 ,
LaLiga ,15/16 ,24 ,Real Madrid ,Athletic Bilbao ,4 ,2 ,60% ,40% ,19 ,10 ,9 ,3 ,5 ,6 ,5 ,1 ,5 ,2 ,10 ,0 ,0 ,0 ,3 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,10 ,10 ,9 ,0 ,2 ,5 ,609 ,387 ,524 (86%) ,298 (77%) ,51 ,41 ,18 ,10 ,63% ,37% ,9 ,8 ,6 ,2 ,1 ,5 ,2 ,1 ,2 ,0 ,4 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,5 ,8 ,4 ,0 ,2 ,3 ,325 ,176 ,281 (86%) ,132 (75%) ,25 ,22 ,10 ,7 ,56% ,44% ,10 ,2 ,3 ,1 ,4 ,1 ,3 ,0 ,3 ,2 ,6 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,5 ,2 ,5 ,0 ,0 ,2 ,284 ,211 ,243 (86%) ,166 (79%) ,26 ,19 ,8 ,3 ,
LaLiga ,15/16 ,24 ,Villarreal ,Málaga ,1 ,0 ,50% ,50% ,12 ,7 ,5 ,2 ,4 ,5 ,3 ,0 ,5 ,1 ,2 ,3 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,3 ,0 ,7 ,2 ,5 ,5 ,2 ,4 ,471 ,447 ,348 (74%) ,320 (72%) ,50 ,52 ,14 ,22 ,58% ,42% ,9 ,2 ,4 ,1 ,2 ,1 ,3 ,0 ,4 ,1 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,2 ,0 ,5 ,1 ,4 ,1 ,1 ,3 ,298 ,205 ,238 (80%) ,144 (70%) ,27 ,27 ,7 ,15 ,41% ,59% ,3 ,5 ,1 ,1 ,2 ,4 ,0 ,0 ,1 ,0 ,0 ,1 ,2 ,0 ,null ,null ,null ,null ,1 ,0 ,2 ,1 ,1 ,4 ,1 ,1 ,173 ,242 ,110 (64%) ,176 (73%) ,23 ,25 ,7 ,7 ,
LaLiga ,15/16 ,24 ,Valencia ,Espanyol ,2 ,1 ,58% ,42% ,17 ,20 ,4 ,6 ,6 ,10 ,7 ,4 ,9 ,9 ,2 ,0 ,0 ,0 ,1 ,3 ,null ,null ,1 ,0 ,null ,null ,12 ,14 ,5 ,6 ,5 ,3 ,388 ,289 ,318 (82%) ,196 (68%) ,73 ,43 ,22 ,11 ,62% ,38% ,10 ,6 ,2 ,2 ,4 ,4 ,4 ,0 ,4 ,1 ,1 ,0 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,7 ,4 ,3 ,2 ,2 ,2 ,220 ,142 ,180 (82%) ,99 (70%) ,43 ,26 ,14 ,7 ,53% ,47% ,7 ,14 ,2 ,4 ,2 ,6 ,3 ,4 ,5 ,8 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,5 ,10 ,2 ,4 ,3 ,1 ,168 ,147 ,138 (82%) ,97 (66%) ,30 ,17 ,8 ,4 ,
