League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,15/16 ,22 ,Tottenham ,Sunderland ,4 ,1 ,66% ,34% ,26 ,5 ,11 ,2 ,9 ,2 ,6 ,1 ,11 ,3 ,1 ,3 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,1 ,1 ,14 ,2 ,12 ,3 ,1 ,7 ,621 ,316 ,521 (84%) ,210 (66%) ,53 ,41 ,17 ,9 ,69% ,31% ,15 ,3 ,5 ,2 ,5 ,1 ,5 ,0 ,6 ,2 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,9 ,1 ,6 ,2 ,1 ,4 ,308 ,141 ,253 (82%) ,87 (62%) ,29 ,20 ,11 ,5 ,64% ,36% ,11 ,2 ,6 ,0 ,4 ,1 ,1 ,1 ,5 ,1 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,0 ,1 ,5 ,1 ,6 ,1 ,0 ,3 ,313 ,175 ,268 (86%) ,123 (70%) ,24 ,21 ,6 ,4 ,
Premier League ,15/16 ,22 ,Bournemouth ,Norwich City ,3 ,0 ,45% ,55% ,15 ,10 ,8 ,3 ,6 ,3 ,1 ,4 ,5 ,3 ,1 ,4 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,8 ,6 ,7 ,4 ,3 ,4 ,353 ,418 ,261 (74%) ,330 (79%) ,61 ,50 ,18 ,15 ,52% ,48% ,6 ,4 ,2 ,2 ,4 ,1 ,0 ,1 ,2 ,0 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,1 ,4 ,3 ,2 ,1 ,224 ,199 ,188 (84%) ,161 (81%) ,27 ,23 ,7 ,6 ,36% ,64% ,9 ,6 ,6 ,1 ,2 ,2 ,1 ,3 ,3 ,3 ,0 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,6 ,5 ,3 ,1 ,1 ,3 ,129 ,219 ,73 (57%) ,169 (77%) ,34 ,27 ,11 ,9 ,
Premier League ,15/16 ,22 ,Chelsea ,Everton ,3 ,3 ,54% ,46% ,14 ,9 ,7 ,4 ,3 ,3 ,4 ,2 ,6 ,4 ,3 ,1 ,0 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,8 ,7 ,6 ,3 ,2 ,4 ,569 ,477 ,494 (87%) ,391 (82%) ,58 ,59 ,15 ,15 ,50% ,50% ,1 ,5 ,1 ,1 ,0 ,2 ,0 ,2 ,2 ,3 ,2 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,1 ,2 ,0 ,3 ,1 ,1 ,280 ,276 ,242 (86%) ,228 (83%) ,31 ,32 ,9 ,7 ,59% ,41% ,13 ,4 ,6 ,3 ,3 ,1 ,4 ,0 ,4 ,1 ,1 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,7 ,5 ,6 ,0 ,1 ,3 ,289 ,201 ,252 (87%) ,163 (81%) ,27 ,27 ,6 ,8 ,
Premier League ,15/16 ,22 ,Manchester City ,Crystal Palace ,4 ,0 ,52% ,48% ,17 ,9 ,4 ,3 ,6 ,5 ,7 ,1 ,5 ,6 ,0 ,1 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,2 ,0 ,9 ,5 ,8 ,4 ,3 ,0 ,490 ,426 ,405 (83%) ,330 (77%) ,60 ,60 ,16 ,16 ,53% ,47% ,13 ,6 ,2 ,3 ,5 ,3 ,6 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,6 ,4 ,7 ,2 ,3 ,0 ,263 ,217 ,213 (81%) ,166 (76%) ,37 ,31 ,13 ,12 ,51% ,49% ,4 ,3 ,2 ,0 ,1 ,2 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,2 ,0 ,3 ,1 ,1 ,2 ,0 ,0 ,227 ,209 ,192 (85%) ,164 (78%) ,23 ,29 ,3 ,4 ,
Premier League ,15/16 ,22 ,Newcastle United ,West Ham United ,2 ,1 ,50% ,50% ,23 ,10 ,10 ,3 ,8 ,5 ,5 ,2 ,3 ,3 ,2 ,1 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,13 ,6 ,10 ,4 ,2 ,8 ,457 ,436 ,371 (81%) ,351 (81%) ,49 ,52 ,14 ,12 ,51% ,49% ,8 ,6 ,5 ,1 ,1 ,4 ,2 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,6 ,3 ,2 ,3 ,1 ,3 ,232 ,220 ,194 (84%) ,182 (83%) ,27 ,24 ,7 ,6 ,49% ,51% ,15 ,4 ,5 ,2 ,7 ,1 ,3 ,1 ,2 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,7 ,3 ,8 ,1 ,1 ,5 ,225 ,216 ,177 (79%) ,169 (78%) ,22 ,28 ,7 ,6 ,
Premier League ,15/16 ,22 ,Southampton ,West Bromwich Albion ,3 ,0 ,55% ,45% ,9 ,10 ,5 ,0 ,2 ,7 ,2 ,3 ,1 ,3 ,2 ,4 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,6 ,3 ,3 ,7 ,0 ,1 ,465 ,355 ,375 (81%) ,260 (73%) ,50 ,52 ,17 ,24 ,60% ,40% ,6 ,3 ,4 ,0 ,0 ,2 ,2 ,1 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,4 ,2 ,2 ,1 ,0 ,1 ,292 ,186 ,249 (85%) ,139 (75%) ,25 ,21 ,11 ,12 ,48% ,52% ,3 ,7 ,1 ,0 ,2 ,5 ,0 ,2 ,0 ,3 ,0 ,3 ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,1 ,1 ,6 ,0 ,0 ,173 ,169 ,126 (73%) ,121 (72%) ,25 ,31 ,6 ,12 ,
Premier League ,15/16 ,22 ,Aston Villa ,Leicester City ,1 ,1 ,56% ,44% ,14 ,12 ,5 ,5 ,5 ,5 ,4 ,2 ,3 ,4 ,1 ,4 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,9 ,7 ,5 ,5 ,4 ,4 ,500 ,398 ,388 (78%) ,285 (72%) ,85 ,51 ,44 ,15 ,56% ,44% ,5 ,7 ,2 ,4 ,2 ,1 ,1 ,2 ,1 ,1 ,1 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,2 ,5 ,3 ,2 ,3 ,2 ,252 ,200 ,186 (74%) ,128 (64%) ,40 ,22 ,28 ,5 ,57% ,43% ,9 ,5 ,3 ,1 ,3 ,4 ,3 ,0 ,2 ,3 ,0 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,7 ,2 ,2 ,3 ,1 ,2 ,248 ,198 ,202 (81%) ,157 (79%) ,45 ,29 ,16 ,10 ,
Premier League ,15/16 ,22 ,Liverpool ,Manchester United ,0 ,1 ,53% ,47% ,19 ,7 ,4 ,1 ,10 ,5 ,5 ,1 ,5 ,4 ,3 ,0 ,0 ,0 ,0 ,2 ,null ,null ,0 ,1 ,null ,null ,7 ,4 ,12 ,3 ,0 ,4 ,491 ,431 ,366 (75%) ,315 (73%) ,76 ,62 ,16 ,18 ,50% ,50% ,7 ,2 ,1 ,0 ,5 ,1 ,1 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,3 ,1 ,4 ,1 ,0 ,1 ,237 ,228 ,178 (75%) ,166 (73%) ,28 ,27 ,7 ,7 ,55% ,45% ,12 ,5 ,3 ,1 ,5 ,4 ,4 ,0 ,5 ,2 ,2 ,0 ,0 ,2 ,null ,null ,0 ,1 ,null ,null ,4 ,3 ,8 ,2 ,0 ,3 ,254 ,203 ,188 (74%) ,149 (73%) ,48 ,35 ,9 ,11 ,
Premier League ,15/16 ,22 ,Stoke City ,Arsenal ,0 ,0 ,45% ,55% ,14 ,8 ,6 ,3 ,3 ,1 ,5 ,4 ,6 ,6 ,9 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,7 ,4 ,3 ,5 ,406 ,495 ,309 (76%) ,386 (78%) ,45 ,55 ,21 ,14 ,47% ,53% ,5 ,4 ,1 ,2 ,3 ,0 ,1 ,2 ,0 ,2 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,2 ,4 ,2 ,2 ,1 ,224 ,247 ,176 (79%) ,194 (79%) ,23 ,25 ,9 ,6 ,42% ,58% ,9 ,4 ,5 ,1 ,0 ,1 ,4 ,2 ,6 ,4 ,6 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,3 ,2 ,1 ,4 ,182 ,248 ,133 (73%) ,192 (77%) ,22 ,30 ,12 ,8 ,
Premier League ,15/16 ,22 ,Swansea City ,Watford ,1 ,0 ,56% ,44% ,10 ,12 ,2 ,2 ,4 ,7 ,4 ,3 ,6 ,3 ,5 ,0 ,0 ,0 ,2 ,2 ,null ,null ,1 ,0 ,null ,null ,4 ,2 ,6 ,10 ,2 ,1 ,501 ,378 ,400 (80%) ,271 (72%) ,53 ,66 ,13 ,23 ,65% ,35% ,7 ,4 ,2 ,1 ,2 ,1 ,3 ,2 ,4 ,1 ,3 ,0 ,0 ,2 ,null ,null ,0 ,0 ,null ,null ,2 ,1 ,5 ,3 ,1 ,1 ,302 ,163 ,253 (84%) ,111 (68%) ,26 ,26 ,7 ,7 ,46% ,54% ,3 ,8 ,0 ,1 ,2 ,6 ,1 ,1 ,2 ,2 ,2 ,0 ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,2 ,1 ,1 ,7 ,1 ,0 ,199 ,215 ,147 (74%) ,160 (74%) ,27 ,40 ,6 ,16 ,
Premier League ,15/16 ,23 ,Norwich City ,Liverpool ,4 ,5 ,47% ,53% ,6 ,13 ,5 ,7 ,0 ,2 ,1 ,4 ,3 ,3 ,1 ,4 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,5 ,8 ,1 ,5 ,2 ,1 ,401 ,445 ,282 (70%) ,332 (75%) ,72 ,73 ,28 ,31 ,48% ,52% ,3 ,5 ,2 ,1 ,0 ,2 ,1 ,2 ,3 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,0 ,3 ,0 ,0 ,201 ,223 ,147 (73%) ,177 (79%) ,38 ,33 ,13 ,12 ,47% ,53% ,3 ,8 ,3 ,6 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,6 ,1 ,2 ,2 ,1 ,200 ,222 ,135 (68%) ,155 (70%) ,34 ,40 ,15 ,19 ,
Premier League ,15/16 ,23 ,Crystal Palace ,Tottenham ,1 ,3 ,36% ,64% ,11 ,24 ,3 ,11 ,3 ,6 ,5 ,7 ,3 ,10 ,0 ,2 ,0 ,0 ,2 ,2 ,null ,null ,2 ,1 ,0 ,1 ,8 ,8 ,4 ,16 ,8 ,3 ,290 ,533 ,193 (67%) ,436 (82%) ,56 ,61 ,15 ,19 ,31% ,69% ,5 ,9 ,0 ,4 ,2 ,3 ,3 ,2 ,1 ,5 ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,3 ,5 ,3 ,4 ,4 ,0 ,142 ,327 ,92 (65%) ,268 (82%) ,26 ,31 ,8 ,11 ,42% ,58% ,6 ,15 ,3 ,7 ,1 ,3 ,2 ,5 ,2 ,5 ,0 ,1 ,2 ,2 ,null ,null ,2 ,1 ,0 ,1 ,5 ,3 ,1 ,12 ,4 ,3 ,148 ,206 ,101 (68%) ,168 (82%) ,30 ,30 ,7 ,8 ,
Premier League ,15/16 ,23 ,Leicester City ,Stoke City ,3 ,0 ,45% ,55% ,15 ,3 ,5 ,2 ,7 ,0 ,3 ,1 ,8 ,4 ,1 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,11 ,1 ,4 ,2 ,2 ,2 ,359 ,441 ,260 (72%) ,334 (76%) ,70 ,61 ,22 ,27 ,47% ,53% ,7 ,0 ,3 ,0 ,3 ,0 ,1 ,0 ,6 ,2 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,0 ,2 ,0 ,0 ,2 ,179 ,210 ,130 (73%) ,152 (72%) ,33 ,31 ,12 ,15 ,43% ,57% ,8 ,3 ,2 ,2 ,4 ,0 ,2 ,1 ,2 ,2 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,1 ,2 ,2 ,2 ,0 ,180 ,231 ,130 (72%) ,182 (79%) ,37 ,30 ,10 ,12 ,
Premier League ,15/16 ,23 ,Manchester United ,Southampton ,0 ,1 ,55% ,45% ,8 ,7 ,1 ,2 ,5 ,5 ,2 ,0 ,4 ,4 ,2 ,1 ,11 ,8 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,5 ,7 ,2 ,1 ,1 ,457 ,361 ,331 (72%) ,237 (66%) ,41 ,68 ,18 ,33 ,56% ,44% ,5 ,2 ,1 ,0 ,4 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,5 ,1 ,0 ,1 ,255 ,194 ,188 (74%) ,128 (66%) ,17 ,35 ,6 ,14 ,54% ,46% ,3 ,5 ,0 ,2 ,1 ,3 ,2 ,0 ,4 ,3 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,2 ,1 ,1 ,0 ,202 ,167 ,143 (71%) ,109 (65%) ,24 ,33 ,12 ,19 ,
Premier League ,15/16 ,23 ,Sunderland ,Bournemouth ,1 ,1 ,42% ,58% ,10 ,15 ,5 ,5 ,1 ,7 ,4 ,3 ,3 ,4 ,2 ,1 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,5 ,8 ,5 ,7 ,4 ,4 ,377 ,505 ,270 (72%) ,427 (85%) ,50 ,47 ,15 ,13 ,47% ,53% ,4 ,9 ,3 ,5 ,0 ,3 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,6 ,2 ,3 ,4 ,2 ,212 ,233 ,156 (74%) ,200 (86%) ,27 ,24 ,9 ,6 ,37% ,63% ,6 ,6 ,2 ,0 ,1 ,4 ,3 ,2 ,1 ,3 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,3 ,4 ,0 ,2 ,165 ,272 ,114 (69%) ,227 (83%) ,23 ,23 ,6 ,7 ,
Premier League ,15/16 ,23 ,Watford ,Newcastle United ,2 ,1 ,51% ,49% ,13 ,11 ,5 ,2 ,7 ,8 ,1 ,1 ,2 ,7 ,1 ,1 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,10 ,10 ,3 ,1 ,1 ,3 ,473 ,431 ,356 (75%) ,310 (72%) ,83 ,52 ,28 ,17 ,56% ,44% ,6 ,3 ,2 ,1 ,3 ,1 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,4 ,2 ,2 ,1 ,1 ,2 ,304 ,229 ,247 (81%) ,175 (76%) ,37 ,24 ,9 ,5 ,44% ,56% ,7 ,8 ,3 ,1 ,4 ,7 ,0 ,0 ,1 ,5 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,6 ,8 ,1 ,0 ,0 ,1 ,169 ,202 ,109 (64%) ,135 (67%) ,46 ,28 ,19 ,12 ,
Premier League ,15/16 ,23 ,West Bromwich Albion ,Aston Villa ,0 ,0 ,39% ,61% ,4 ,15 ,0 ,4 ,3 ,7 ,1 ,4 ,2 ,6 ,1 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,6 ,2 ,9 ,4 ,0 ,279 ,445 ,188 (67%) ,352 (79%) ,56 ,59 ,20 ,22 ,37% ,63% ,1 ,5 ,0 ,2 ,0 ,1 ,1 ,2 ,1 ,3 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,2 ,1 ,3 ,2 ,0 ,119 ,209 ,75 (63%) ,158 (76%) ,27 ,29 ,8 ,11 ,41% ,59% ,3 ,10 ,0 ,2 ,3 ,6 ,0 ,2 ,1 ,3 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,4 ,1 ,6 ,2 ,0 ,160 ,236 ,113 (71%) ,194 (82%) ,29 ,30 ,12 ,11 ,
Premier League ,15/16 ,23 ,West Ham United ,Manchester City ,2 ,2 ,46% ,54% ,10 ,16 ,3 ,3 ,5 ,4 ,2 ,9 ,5 ,2 ,1 ,1 ,0 ,0 ,2 ,3 ,null ,null ,1 ,2 ,null ,null ,7 ,10 ,3 ,6 ,1 ,1 ,401 ,474 ,297 (74%) ,376 (79%) ,68 ,64 ,18 ,26 ,47% ,53% ,3 ,3 ,2 ,1 ,1 ,1 ,0 ,1 ,2 ,2 ,0 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,2 ,3 ,1 ,0 ,0 ,1 ,188 ,218 ,139 (74%) ,174 (80%) ,29 ,34 ,10 ,12 ,45% ,55% ,7 ,13 ,1 ,2 ,4 ,3 ,2 ,8 ,3 ,0 ,1 ,1 ,1 ,2 ,null ,null ,1 ,1 ,null ,null ,5 ,7 ,2 ,6 ,1 ,0 ,213 ,256 ,158 (74%) ,202 (79%) ,39 ,30 ,8 ,14 ,
Premier League ,15/16 ,23 ,Everton ,Swansea City ,1 ,2 ,59% ,41% ,20 ,7 ,2 ,5 ,11 ,1 ,7 ,1 ,7 ,1 ,2 ,0 ,0 ,0 ,0 ,3 ,null ,null ,1 ,0 ,null ,null ,14 ,4 ,7 ,3 ,3 ,2 ,592 ,422 ,491 (83%) ,326 (77%) ,60 ,33 ,21 ,8 ,50% ,50% ,8 ,4 ,1 ,2 ,4 ,1 ,3 ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,6 ,3 ,3 ,1 ,0 ,1 ,261 ,257 ,220 (84%) ,210 (82%) ,30 ,14 ,8 ,3 ,68% ,32% ,12 ,3 ,1 ,3 ,7 ,0 ,4 ,0 ,5 ,0 ,1 ,0 ,0 ,2 ,null ,null ,0 ,0 ,null ,null ,8 ,1 ,4 ,2 ,3 ,1 ,331 ,165 ,271 (82%) ,116 (70%) ,30 ,19 ,13 ,5 ,
Premier League ,15/16 ,23 ,Arsenal ,Chelsea ,0 ,1 ,46% ,54% ,9 ,12 ,1 ,6 ,7 ,3 ,1 ,3 ,6 ,7 ,1 ,7 ,0 ,0 ,1 ,3 ,1 ,0 ,null ,null ,null ,null ,7 ,10 ,2 ,2 ,4 ,1 ,466 ,549 ,385 (83%) ,472 (86%) ,56 ,56 ,9 ,10 ,47% ,53% ,5 ,8 ,0 ,5 ,5 ,2 ,0 ,1 ,2 ,2 ,1 ,1 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,3 ,8 ,2 ,0 ,3 ,0 ,236 ,261 ,193 (82%) ,222 (85%) ,22 ,28 ,2 ,6 ,45% ,55% ,4 ,4 ,1 ,1 ,2 ,1 ,1 ,2 ,4 ,5 ,0 ,6 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,4 ,2 ,0 ,2 ,1 ,1 ,230 ,288 ,192 (83%) ,250 (87%) ,34 ,28 ,7 ,4 ,
Premier League ,15/16 ,24 ,Arsenal ,Southampton ,0 ,0 ,66% ,34% ,22 ,14 ,11 ,3 ,6 ,4 ,5 ,7 ,13 ,3 ,0 ,2 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,21 ,6 ,1 ,8 ,3 ,10 ,535 ,274 ,439 (82%) ,179 (65%) ,69 ,54 ,17 ,8 ,63% ,37% ,3 ,5 ,2 ,2 ,0 ,3 ,1 ,0 ,2 ,3 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,0 ,3 ,2 ,2 ,291 ,168 ,235 (81%) ,116 (69%) ,22 ,35 ,5 ,5 ,70% ,30% ,19 ,9 ,9 ,1 ,6 ,1 ,4 ,7 ,11 ,0 ,0 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,18 ,4 ,1 ,5 ,1 ,8 ,244 ,106 ,204 (84%) ,63 (59%) ,47 ,19 ,12 ,3 ,
Premier League ,15/16 ,24 ,Leicester City ,Liverpool ,2 ,0 ,36% ,64% ,13 ,14 ,6 ,1 ,4 ,5 ,3 ,8 ,3 ,12 ,3 ,2 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,3 ,5 ,10 ,9 ,1 ,4 ,325 ,566 ,207 (64%) ,438 (77%) ,60 ,82 ,26 ,35 ,41% ,59% ,8 ,7 ,4 ,0 ,3 ,2 ,1 ,5 ,3 ,8 ,2 ,1 ,0 ,0 ,null ,null ,1 ,0 ,null ,null ,2 ,2 ,6 ,5 ,0 ,4 ,182 ,253 ,122 (67%) ,186 (74%) ,26 ,40 ,14 ,18 ,30% ,70% ,5 ,7 ,2 ,1 ,1 ,3 ,2 ,3 ,0 ,4 ,1 ,1 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,1 ,3 ,4 ,4 ,1 ,0 ,143 ,313 ,85 (59%) ,252 (81%) ,34 ,42 ,12 ,17 ,
Premier League ,15/16 ,24 ,Norwich City ,Tottenham ,0 ,3 ,45% ,55% ,11 ,17 ,3 ,6 ,6 ,9 ,2 ,2 ,6 ,8 ,5 ,0 ,0 ,0 ,2 ,2 ,null ,null ,0 ,3 ,null ,null ,7 ,12 ,4 ,5 ,3 ,2 ,355 ,426 ,255 (72%) ,319 (75%) ,48 ,48 ,20 ,13 ,37% ,63% ,4 ,13 ,1 ,5 ,3 ,6 ,0 ,2 ,3 ,5 ,3 ,0 ,1 ,0 ,null ,null ,0 ,2 ,null ,null ,2 ,8 ,2 ,5 ,3 ,1 ,145 ,244 ,104 (72%) ,201 (82%) ,19 ,18 ,9 ,5 ,54% ,46% ,7 ,4 ,2 ,1 ,3 ,3 ,2 ,0 ,3 ,3 ,2 ,0 ,1 ,2 ,null ,null ,0 ,1 ,null ,null ,5 ,4 ,2 ,0 ,0 ,1 ,210 ,182 ,151 (72%) ,118 (65%) ,29 ,30 ,11 ,8 ,
Premier League ,15/16 ,24 ,Sunderland ,Manchester City ,0 ,1 ,49% ,51% ,11 ,7 ,3 ,2 ,5 ,3 ,3 ,2 ,8 ,4 ,4 ,2 ,0 ,0 ,1 ,4 ,null ,null ,1 ,0 ,null ,null ,6 ,4 ,5 ,3 ,1 ,2 ,411 ,431 ,291 (71%) ,323 (75%) ,77 ,64 ,14 ,19 ,42% ,58% ,4 ,6 ,1 ,1 ,2 ,3 ,1 ,2 ,3 ,2 ,1 ,1 ,0 ,0 ,null ,null ,1 ,0 ,null ,null ,3 ,4 ,1 ,2 ,0 ,1 ,168 ,240 ,110 (65%) ,181 (75%) ,38 ,28 ,8 ,8 ,56% ,44% ,7 ,1 ,2 ,1 ,3 ,0 ,2 ,0 ,5 ,2 ,3 ,1 ,1 ,4 ,null ,null ,0 ,0 ,null ,null ,3 ,0 ,4 ,1 ,1 ,1 ,243 ,191 ,181 (74%) ,142 (74%) ,39 ,36 ,6 ,11 ,
