League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,20/21 ,9 ,Leeds United ,Arsenal ,0 ,0 ,66% ,34% ,25 ,9 ,4 ,2 ,16 ,6 ,5 ,1 ,5 ,3 ,0 ,2 ,9 ,8 ,3 ,0 ,0 ,1 ,2 ,1 ,2 ,1 ,3 ,1 ,0 ,1 ,null ,null ,null ,null ,15 ,5 ,10 ,4 ,2 ,4 ,610 ,310 ,519 (85%) ,220 (71%) ,16/33 (48%) ,14/58 (24%) ,7/27 (26%) ,3/13 (23%) ,4/6 (67%) ,14/20 (70%) ,129 ,138 ,41 ,44 ,11 ,11 ,18 ,10 ,9 ,11 ,14 ,29 ,60% ,40% ,13 ,5 ,2 ,0 ,8 ,5 ,3 ,0 ,2 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,6 ,2 ,7 ,3 ,0 ,2 ,294 ,196 ,245 (83%) ,150 (77%) ,10/21 (48%) ,9/29 (31%) ,2/14 (14%) ,2/8 (25%) ,3/4 (75%) ,8/10 (80%) ,68 ,73 ,24 ,22 ,5 ,6 ,10 ,4 ,4 ,7 ,5 ,12 ,73% ,27% ,12 ,4 ,2 ,2 ,8 ,1 ,2 ,1 ,3 ,2 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,3 ,0 ,0 ,1 ,null ,null ,null ,null ,9 ,3 ,3 ,1 ,2 ,2 ,316 ,114 ,274 (87%) ,70 (61%) ,6/12 (50%) ,5/29 (17%) ,5/13 (38%) ,1/5 (20%) ,1/2 (50%) ,6/10 (60%) ,61 ,65 ,17 ,22 ,6 ,5 ,8 ,6 ,5 ,4 ,9 ,17 ,
Premier League ,20/21 ,9 ,Liverpool ,Leicester City ,3 ,0 ,56% ,44% ,24 ,11 ,13 ,4 ,8 ,5 ,3 ,2 ,10 ,3 ,2 ,1 ,15 ,6 ,0 ,2 ,null ,null ,7 ,3 ,6 ,3 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,19 ,7 ,5 ,4 ,4 ,9 ,572 ,441 ,488 (85%) ,346 (78%) ,25/54 (46%) ,26/59 (44%) ,8/25 (32%) ,3/17 (18%) ,13/16 (81%) ,15/21 (71%) ,136 ,137 ,41 ,65 ,13 ,21 ,9 ,14 ,10 ,17 ,15 ,19 ,64% ,36% ,10 ,3 ,5 ,1 ,4 ,2 ,1 ,0 ,4 ,1 ,2 ,0 ,0 ,1 ,null ,null ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,6 ,1 ,4 ,2 ,1 ,4 ,366 ,199 ,326 (89%) ,149 (75%) ,14/23 (61%) ,17/33 (52%) ,4/12 (33%) ,0/5 (0%) ,6/7 (86%) ,5/7 (71%) ,66 ,68 ,18 ,25 ,7 ,10 ,2 ,4 ,5 ,11 ,4 ,6 ,46% ,54% ,14 ,8 ,8 ,3 ,4 ,3 ,2 ,2 ,6 ,2 ,0 ,1 ,0 ,1 ,null ,null ,5 ,2 ,5 ,2 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,13 ,6 ,1 ,2 ,3 ,5 ,206 ,242 ,162 (79%) ,197 (81%) ,11/31 (35%) ,9/26 (35%) ,4/13 (31%) ,3/12 (25%) ,7/9 (78%) ,10/14 (71%) ,70 ,69 ,23 ,40 ,6 ,11 ,7 ,10 ,5 ,6 ,11 ,13 ,
Premier League ,20/21 ,9 ,Burnley ,Crystal Palace ,1 ,0 ,46% ,54% ,10 ,15 ,4 ,5 ,3 ,5 ,3 ,5 ,4 ,7 ,2 ,2 ,13 ,9 ,2 ,0 ,null ,null ,4 ,2 ,3 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,6 ,7 ,4 ,8 ,5 ,3 ,409 ,459 ,297 (73%) ,351 (76%) ,32/81 (40%) ,15/49 (31%) ,2/11 (18%) ,7/24 (29%) ,4/8 (50%) ,13/16 (81%) ,154 ,159 ,44 ,62 ,18 ,24 ,14 ,12 ,10 ,4 ,17 ,16 ,53% ,47% ,3 ,4 ,1 ,3 ,1 ,1 ,1 ,0 ,4 ,4 ,1 ,0 ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,1 ,2 ,3 ,3 ,0 ,249 ,212 ,201 (81%) ,161 (76%) ,18/41 (44%) ,8/28 (29%) ,1/9 (11%) ,2/11 (18%) ,4/7 (57%) ,8/9 (89%) ,75 ,75 ,23 ,29 ,9 ,10 ,7 ,7 ,6 ,3 ,7 ,12 ,37% ,63% ,7 ,11 ,3 ,2 ,2 ,4 ,2 ,5 ,0 ,3 ,1 ,2 ,2 ,0 ,null ,null ,3 ,2 ,3 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,5 ,6 ,2 ,5 ,2 ,3 ,160 ,247 ,96 (60%) ,190 (77%) ,14/40 (35%) ,7/21 (33%) ,1/2 (50%) ,5/13 (38%) ,0/1 (0%) ,5/7 (71%) ,79 ,84 ,21 ,33 ,9 ,14 ,7 ,5 ,4 ,1 ,10 ,4 ,
Premier League ,20/21 ,9 ,Wolverhampton ,Southampton ,1 ,1 ,45% ,55% ,20 ,7 ,9 ,2 ,5 ,3 ,6 ,2 ,7 ,4 ,2 ,1 ,14 ,14 ,2 ,0 ,null ,null ,2 ,2 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,15 ,5 ,5 ,2 ,1 ,8 ,416 ,516 ,335 (81%) ,422 (82%) ,30/57 (53%) ,24/55 (44%) ,5/23 (22%) ,4/12 (33%) ,15/27 (56%) ,8/14 (57%) ,143 ,139 ,60 ,58 ,20 ,17 ,11 ,20 ,8 ,3 ,17 ,14 ,39% ,61% ,10 ,5 ,5 ,1 ,2 ,2 ,3 ,2 ,2 ,3 ,0 ,1 ,2 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,6 ,3 ,4 ,2 ,1 ,5 ,206 ,316 ,165 (80%) ,269 (85%) ,13/29 (45%) ,14/26 (54%) ,4/8 (50%) ,3/8 (38%) ,9/15 (60%) ,3/5 (60%) ,68 ,71 ,29 ,31 ,11 ,8 ,4 ,14 ,4 ,1 ,15 ,4 ,52% ,48% ,10 ,2 ,4 ,1 ,3 ,1 ,3 ,0 ,5 ,1 ,2 ,0 ,0 ,0 ,null ,null ,1 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,9 ,2 ,1 ,0 ,0 ,3 ,210 ,200 ,170 (81%) ,153 (77%) ,17/28 (61%) ,10/29 (34%) ,1/15 (7%) ,1/4 (25%) ,6/12 (50%) ,5/9 (56%) ,75 ,68 ,31 ,27 ,9 ,9 ,7 ,6 ,4 ,2 ,2 ,10 ,
Premier League ,20/21 ,10 ,Crystal Palace ,Newcastle United ,0 ,2 ,57% ,43% ,12 ,14 ,3 ,7 ,8 ,5 ,1 ,2 ,7 ,3 ,null ,null ,9 ,10 ,2 ,2 ,null ,null ,1 ,2 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,null ,null ,8 ,7 ,4 ,7 ,5 ,3 ,503 ,375 ,413 (82%) ,276 (74%) ,34/67 (51%) ,38/75 (51%) ,8/26 (31%) ,4/17 (24%) ,10/16 (63%) ,4/8 (50%) ,148 ,141 ,63 ,59 ,28 ,23 ,15 ,24 ,9 ,12 ,10 ,18 ,58% ,42% ,3 ,6 ,2 ,3 ,1 ,3 ,0 ,0 ,3 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,2 ,3 ,1 ,3 ,3 ,2 ,308 ,217 ,265 (86%) ,166 (76%) ,21/35 (60%) ,23/38 (61%) ,3/9 (33%) ,1/7 (14%) ,4/6 (67%) ,2/4 (50%) ,74 ,72 ,27 ,26 ,12 ,9 ,8 ,14 ,6 ,4 ,6 ,9 ,55% ,45% ,9 ,8 ,1 ,4 ,7 ,2 ,1 ,2 ,4 ,2 ,null ,null ,2 ,1 ,null ,null ,1 ,2 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,null ,null ,6 ,4 ,3 ,4 ,2 ,1 ,195 ,158 ,148 (76%) ,110 (70%) ,13/32 (41%) ,15/37 (41%) ,5/17 (29%) ,3/10 (30%) ,6/10 (60%) ,2/4 (50%) ,74 ,69 ,36 ,33 ,16 ,14 ,7 ,10 ,3 ,8 ,4 ,9 ,
Premier League ,20/21 ,10 ,Brighton & Hove Albion ,Liverpool ,1 ,1 ,40% ,60% ,11 ,6 ,3 ,2 ,6 ,1 ,2 ,3 ,4 ,3 ,2 ,2 ,9 ,13 ,2 ,1 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,3 ,4 ,3 ,1 ,2 ,352 ,526 ,272 (77%) ,428 (81%) ,28/69 (41%) ,24/62 (39%) ,3/13 (23%) ,2/12 (17%) ,13/20 (65%) ,7/17 (41%) ,128 ,150 ,60 ,46 ,13 ,18 ,22 ,13 ,14 ,8 ,14 ,15 ,36% ,64% ,5 ,4 ,0 ,1 ,4 ,1 ,1 ,2 ,1 ,2 ,1 ,1 ,1 ,0 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,2 ,2 ,1 ,0 ,155 ,278 ,116 (75%) ,228 (82%) ,12/30 (40%) ,11/31 (35%) ,1/6 (17%) ,2/7 (29%) ,3/7 (43%) ,3/7 (43%) ,63 ,79 ,30 ,20 ,8 ,7 ,13 ,6 ,6 ,3 ,8 ,9 ,44% ,56% ,6 ,2 ,3 ,1 ,2 ,0 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,2 ,1 ,0 ,2 ,197 ,248 ,156 (79%) ,200 (81%) ,16/39 (41%) ,13/31 (42%) ,2/7 (29%) ,0/5 (0%) ,10/13 (77%) ,4/10 (40%) ,65 ,71 ,30 ,26 ,5 ,11 ,9 ,7 ,8 ,5 ,6 ,6 ,
Premier League ,20/21 ,10 ,Manchester City ,Burnley ,5 ,0 ,68% ,32% ,19 ,9 ,6 ,1 ,10 ,6 ,3 ,2 ,6 ,4 ,2 ,2 ,12 ,4 ,null ,null ,null ,null ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,13 ,4 ,6 ,5 ,1 ,1 ,720 ,315 ,642 (89%) ,230 (73%) ,35/50 (70%) ,18/60 (30%) ,2/11 (18%) ,3/20 (15%) ,8/17 (47%) ,7/12 (58%) ,121 ,125 ,38 ,47 ,19 ,14 ,7 ,14 ,4 ,12 ,20 ,10 ,73% ,27% ,10 ,1 ,4 ,0 ,5 ,0 ,1 ,1 ,3 ,2 ,1 ,1 ,null ,null ,null ,null ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,1 ,5 ,0 ,0 ,1 ,406 ,145 ,370 (91%) ,103 (71%) ,26/34 (76%) ,12/35 (34%) ,1/9 (11%) ,1/8 (13%) ,3/8 (38%) ,5/8 (63%) ,62 ,61 ,22 ,27 ,13 ,9 ,3 ,10 ,2 ,5 ,7 ,8 ,63% ,37% ,9 ,8 ,2 ,1 ,5 ,6 ,2 ,1 ,3 ,2 ,1 ,1 ,null ,null ,null ,null ,1 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,8 ,3 ,1 ,5 ,1 ,0 ,314 ,170 ,272 (87%) ,127 (75%) ,9/16 (56%) ,6/25 (24%) ,1/2 (50%) ,2/12 (17%) ,5/9 (56%) ,2/4 (50%) ,59 ,64 ,16 ,20 ,6 ,5 ,4 ,4 ,2 ,7 ,13 ,2 ,
Premier League ,20/21 ,10 ,Everton ,Leeds United ,0 ,1 ,41% ,59% ,15 ,23 ,8 ,6 ,6 ,11 ,1 ,6 ,4 ,2 ,2 ,6 ,8 ,14 ,1 ,2 ,null ,null ,2 ,5 ,2 ,5 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,10 ,17 ,5 ,6 ,5 ,8 ,391 ,542 ,307 (79%) ,453 (84%) ,31/58 (53%) ,35/54 (65%) ,4/13 (31%) ,5/16 (31%) ,13/20 (65%) ,6/15 (40%) ,132 ,148 ,62 ,46 ,16 ,13 ,19 ,19 ,15 ,4 ,23 ,11 ,42% ,58% ,7 ,13 ,5 ,3 ,2 ,7 ,0 ,3 ,1 ,1 ,2 ,3 ,0 ,1 ,null ,null ,2 ,3 ,2 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,5 ,10 ,2 ,3 ,3 ,5 ,218 ,286 ,169 (78%) ,237 (83%) ,11/29 (38%) ,16/25 (64%) ,3/5 (60%) ,3/11 (27%) ,8/11 (73%) ,4/8 (50%) ,66 ,78 ,32 ,23 ,8 ,9 ,10 ,8 ,9 ,2 ,17 ,4 ,40% ,60% ,8 ,10 ,3 ,3 ,4 ,4 ,1 ,3 ,3 ,1 ,0 ,3 ,1 ,1 ,null ,null ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,5 ,7 ,3 ,3 ,2 ,3 ,173 ,256 ,138 (80%) ,216 (84%) ,20/29 (69%) ,19/29 (66%) ,1/8 (13%) ,2/5 (40%) ,5/9 (56%) ,2/7 (29%) ,66 ,70 ,30 ,23 ,8 ,4 ,9 ,11 ,6 ,2 ,6 ,7 ,
Premier League ,20/21 ,10 ,West Bromwich Albion ,Sheffield United ,1 ,0 ,48% ,52% ,17 ,21 ,6 ,5 ,7 ,10 ,4 ,6 ,14 ,9 ,2 ,2 ,10 ,9 ,2 ,3 ,null ,null ,2 ,6 ,2 ,6 ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,18 ,8 ,3 ,5 ,5 ,380 ,402 ,298 (78%) ,325 (81%) ,28/62 (45%) ,36/71 (51%) ,6/25 (24%) ,7/23 (30%) ,5/7 (71%) ,13/18 (72%) ,135 ,125 ,49 ,55 ,27 ,20 ,12 ,14 ,8 ,7 ,15 ,20 ,58% ,42% ,10 ,8 ,4 ,2 ,4 ,4 ,2 ,2 ,8 ,3 ,1 ,0 ,1 ,2 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,7 ,4 ,1 ,2 ,3 ,206 ,151 ,162 (79%) ,113 (75%) ,15/32 (47%) ,13/34 (38%) ,3/15 (20%) ,3/8 (38%) ,3/4 (75%) ,7/9 (78%) ,70 ,59 ,24 ,26 ,12 ,9 ,6 ,6 ,3 ,2 ,3 ,12 ,40% ,60% ,7 ,13 ,2 ,3 ,3 ,6 ,2 ,4 ,6 ,6 ,1 ,2 ,1 ,1 ,null ,null ,1 ,5 ,1 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,11 ,4 ,2 ,3 ,2 ,174 ,251 ,136 (78%) ,212 (84%) ,13/30 (43%) ,23/37 (62%) ,3/10 (30%) ,4/15 (27%) ,2/3 (67%) ,6/9 (67%) ,65 ,66 ,25 ,29 ,15 ,11 ,6 ,8 ,5 ,5 ,12 ,8 ,
Premier League ,20/21 ,10 ,Southampton ,Manchester United ,2 ,3 ,49% ,51% ,10 ,15 ,5 ,6 ,3 ,5 ,2 ,4 ,5 ,9 ,null ,null ,12 ,12 ,1 ,0 ,null ,null ,0 ,6 ,0 ,3 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,5 ,10 ,5 ,5 ,3 ,3 ,525 ,519 ,418 (80%) ,417 (80%) ,22/49 (45%) ,28/50 (56%) ,1/13 (8%) ,5/21 (24%) ,12/18 (67%) ,9/16 (56%) ,164 ,155 ,58 ,56 ,13 ,17 ,22 ,19 ,12 ,17 ,17 ,18 ,52% ,48% ,4 ,6 ,3 ,2 ,0 ,1 ,1 ,3 ,3 ,4 ,null ,null ,1 ,0 ,null ,null ,0 ,2 ,0 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,2 ,3 ,2 ,3 ,2 ,1 ,248 ,226 ,192 (77%) ,172 (76%) ,14/26 (54%) ,9/18 (50%) ,1/7 (14%) ,2/8 (25%) ,7/11 (64%) ,3/6 (50%) ,85 ,76 ,27 ,30 ,6 ,11 ,9 ,10 ,5 ,8 ,8 ,9 ,47% ,53% ,6 ,9 ,2 ,4 ,3 ,4 ,1 ,1 ,2 ,5 ,null ,null ,0 ,0 ,null ,null ,0 ,4 ,0 ,1 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,3 ,7 ,3 ,2 ,1 ,2 ,277 ,293 ,226 (82%) ,245 (84%) ,8/23 (35%) ,19/32 (59%) ,0/6 (0%) ,3/13 (23%) ,5/7 (71%) ,6/10 (60%) ,79 ,79 ,31 ,26 ,7 ,6 ,13 ,9 ,7 ,9 ,9 ,9 ,
Premier League ,20/21 ,10 ,Chelsea ,Tottenham ,0 ,0 ,60% ,40% ,13 ,5 ,3 ,1 ,7 ,3 ,3 ,1 ,3 ,3 ,3 ,1 ,20 ,9 ,4 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,2 ,4 ,3 ,1 ,3 ,657 ,438 ,587 (89%) ,354 (81%) ,31/49 (63%) ,27/62 (44%) ,7/26 (27%) ,2/7 (29%) ,6/8 (75%) ,9/14 (64%) ,115 ,122 ,41 ,44 ,13 ,14 ,13 ,5 ,9 ,9 ,11 ,12 ,61% ,39% ,5 ,5 ,1 ,1 ,3 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,2 ,3 ,3 ,1 ,1 ,365 ,231 ,331 (91%) ,197 (85%) ,18/24 (75%) ,14/26 (54%) ,1/12 (8%) ,1/3 (33%) ,3/3 (100%) ,9/10 (90%) ,58 ,52 ,16 ,23 ,5 ,6 ,5 ,2 ,5 ,7 ,6 ,8 ,59% ,41% ,8 ,0 ,2 ,0 ,4 ,0 ,2 ,0 ,2 ,2 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,0 ,1 ,0 ,0 ,2 ,292 ,207 ,256 (88%) ,157 (76%) ,13/25 (52%) ,13/36 (36%) ,6/14 (43%) ,1/4 (25%) ,3/5 (60%) ,0/4 (0%) ,57 ,70 ,25 ,21 ,8 ,8 ,8 ,3 ,4 ,2 ,5 ,4 ,
Premier League ,20/21 ,10 ,Arsenal ,Wolverhampton ,1 ,2 ,56% ,44% ,13 ,11 ,2 ,5 ,7 ,2 ,4 ,4 ,8 ,4 ,2 ,0 ,13 ,13 ,3 ,4 ,null ,null ,2 ,3 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,10 ,9 ,3 ,2 ,3 ,1 ,494 ,405 ,420 (85%) ,325 (80%) ,26/45 (58%) ,38/71 (54%) ,3/35 (9%) ,2/11 (18%) ,2/6 (33%) ,10/13 (77%) ,136 ,124 ,43 ,48 ,16 ,15 ,13 ,12 ,9 ,12 ,16 ,36 ,44% ,56% ,4 ,8 ,2 ,5 ,2 ,2 ,0 ,1 ,3 ,3 ,2 ,0 ,0 ,0 ,null ,null ,0 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,7 ,1 ,1 ,3 ,1 ,197 ,249 ,166 (84%) ,217 (87%) ,9/20 (45%) ,20/35 (57%) ,1/10 (10%) ,2/7 (29%) ,0/1 (0%) ,5/8 (63%) ,52 ,56 ,21 ,21 ,6 ,8 ,10 ,2 ,7 ,5 ,8 ,7 ,67% ,33% ,9 ,3 ,0 ,0 ,5 ,0 ,4 ,3 ,5 ,1 ,0 ,0 ,3 ,4 ,null ,null ,2 ,0 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,7 ,2 ,2 ,1 ,0 ,0 ,297 ,156 ,254 (86%) ,108 (69%) ,17/25 (68%) ,18/36 (50%) ,2/25 (8%) ,0/4 (0%) ,2/5 (40%) ,5/5 (100%) ,84 ,68 ,22 ,27 ,10 ,7 ,3 ,10 ,2 ,7 ,8 ,29 ,
Premier League ,20/21 ,10 ,Leicester City ,Fulham ,1 ,2 ,68% ,32% ,16 ,10 ,3 ,5 ,6 ,3 ,7 ,2 ,6 ,5 ,null ,null ,9 ,21 ,0 ,2 ,null ,null ,2 ,4 ,2 ,2 ,2 ,0 ,0 ,3 ,null ,null ,null ,null ,8 ,7 ,8 ,3 ,3 ,2 ,666 ,317 ,576 (86%) ,225 (71%) ,10/27 (37%) ,20/56 (36%) ,3/27 (11%) ,2/8 (25%) ,8/19 (42%) ,11/16 (69%) ,152 ,133 ,57 ,54 ,10 ,11 ,19 ,24 ,8 ,18 ,11 ,31 ,69% ,31% ,7 ,5 ,1 ,4 ,3 ,1 ,3 ,0 ,2 ,2 ,null ,null ,0 ,1 ,null ,null ,1 ,2 ,1 ,0 ,2 ,0 ,0 ,2 ,null ,null ,null ,null ,3 ,4 ,4 ,1 ,2 ,1 ,335 ,151 ,291 (87%) ,100 (66%) ,3/14 (21%) ,12/28 (43%) ,1/11 (9%) ,0/3 (0%) ,4/11 (36%) ,4/9 (44%) ,74 ,72 ,28 ,30 ,5 ,5 ,9 ,16 ,5 ,8 ,4 ,11 ,67% ,33% ,9 ,5 ,2 ,1 ,3 ,2 ,4 ,2 ,4 ,3 ,null ,null ,0 ,1 ,null ,null ,1 ,2 ,1 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,5 ,3 ,4 ,2 ,1 ,1 ,331 ,166 ,285 (86%) ,125 (75%) ,7/13 (54%) ,8/28 (29%) ,2/16 (13%) ,2/5 (40%) ,4/8 (50%) ,7/7 (100%) ,78 ,61 ,29 ,24 ,5 ,6 ,10 ,8 ,3 ,10 ,7 ,20 ,
