League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,19/20 ,32 ,Sheffield United ,Tottenham ,3 ,1 ,32% ,68% ,7 ,9 ,5 ,2 ,2 ,5 ,0 ,2 ,1 ,6 ,2 ,1 ,13 ,13 ,2 ,0 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,5 ,6 ,2 ,3 ,1 ,2 ,312 ,637 ,210 (67%) ,543 (85%) ,37/84 (44%) ,38/69 (55%) ,2/9 (22%) ,3/28 (11%) ,8/13 (62%) ,9/12 (75%) ,146 ,162 ,61 ,54 ,24 ,19 ,18 ,14 ,16 ,15 ,28 ,10 ,35% ,65% ,4 ,8 ,3 ,1 ,1 ,5 ,0 ,2 ,0 ,3 ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,5 ,2 ,3 ,1 ,2 ,168 ,308 ,113 (67%) ,259 (84%) ,20/46 (43%) ,17/34 (50%) ,2/5 (40%) ,3/11 (27%) ,1/4 (25%) ,2/3 (67%) ,77 ,76 ,27 ,30 ,15 ,12 ,7 ,11 ,10 ,6 ,7 ,8 ,29% ,71% ,3 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,1 ,1 ,1 ,0 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,3 ,1 ,0 ,0 ,0 ,0 ,144 ,329 ,97 (67%) ,284 (86%) ,17/38 (45%) ,21/35 (60%) ,0/4 (0%) ,0/17 (0%) ,7/9 (78%) ,7/9 (78%) ,69 ,86 ,34 ,24 ,9 ,7 ,11 ,3 ,6 ,9 ,21 ,2 ,
Premier League ,19/20 ,32 ,Manchester City ,Liverpool ,4 ,0 ,47% ,53% ,14 ,11 ,6 ,3 ,6 ,2 ,2 ,6 ,3 ,3 ,3 ,2 ,8 ,7 ,2 ,2 ,null ,null ,4 ,3 ,2 ,3 ,0 ,1 ,5 ,0 ,10 ,9 ,4 ,2 ,3 ,2 ,490 ,551 ,412 (84%) ,475 (86%) ,35/60 (58%) ,33/66 (50%) ,4/11 (36%) ,3/21 (14%) ,9/13 (69%) ,5/9 (56%) ,120 ,125 ,36 ,36 ,10 ,11 ,10 ,13 ,8 ,15 ,19 ,8 ,50% ,50% ,5 ,4 ,3 ,2 ,1 ,2 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,1 ,null ,null ,2 ,2 ,0 ,2 ,0 ,1 ,2 ,0 ,5 ,3 ,0 ,1 ,2 ,0 ,277 ,279 ,236 (85%) ,234 (84%) ,17/27 (63%) ,14/34 (41%) ,2/4 (50%) ,2/8 (25%) ,4/7 (57%) ,3/5 (60%) ,63 ,63 ,17 ,14 ,5 ,1 ,5 ,6 ,5 ,8 ,8 ,4 ,43% ,57% ,9 ,7 ,3 ,1 ,5 ,0 ,1 ,6 ,3 ,3 ,1 ,2 ,1 ,1 ,null ,null ,2 ,1 ,2 ,1 ,0 ,0 ,3 ,0 ,5 ,6 ,4 ,1 ,1 ,2 ,213 ,272 ,176 (83%) ,241 (89%) ,18/33 (55%) ,19/32 (59%) ,2/7 (29%) ,1/13 (8%) ,5/6 (83%) ,2/4 (50%) ,57 ,62 ,19 ,22 ,5 ,10 ,5 ,7 ,3 ,7 ,11 ,4 ,
Premier League ,19/20 ,33 ,Norwich City ,Brighton & Hove Albion ,0 ,1 ,58% ,42% ,12 ,8 ,1 ,2 ,4 ,3 ,7 ,3 ,0 ,2 ,4 ,0 ,11 ,13 ,2 ,2 ,null ,null ,0 ,1 ,null ,null ,1 ,0 ,0 ,2 ,7 ,6 ,5 ,2 ,1 ,1 ,587 ,418 ,506 (86%) ,345 (83%) ,24/46 (52%) ,24/52 (46%) ,2/17 (12%) ,3/15 (20%) ,9/11 (82%) ,6/15 (40%) ,127 ,117 ,46 ,38 ,11 ,11 ,14 ,11 ,3 ,13 ,19 ,17 ,54% ,46% ,5 ,3 ,0 ,1 ,2 ,2 ,3 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,2 ,4 ,3 ,1 ,0 ,0 ,0 ,284 ,226 ,243 (86%) ,194 (86%) ,13/27 (48%) ,7/24 (29%) ,0/3 (0%) ,2/9 (22%) ,7/8 (88%) ,3/8 (38%) ,57 ,55 ,24 ,15 ,6 ,4 ,6 ,5 ,3 ,7 ,12 ,5 ,61% ,39% ,7 ,5 ,1 ,1 ,2 ,1 ,4 ,3 ,0 ,2 ,2 ,0 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,3 ,3 ,4 ,2 ,1 ,1 ,303 ,192 ,263 (87%) ,151 (79%) ,11/19 (58%) ,17/28 (61%) ,2/14 (14%) ,1/6 (17%) ,2/3 (67%) ,3/7 (43%) ,70 ,62 ,22 ,23 ,5 ,7 ,8 ,6 ,0 ,6 ,7 ,12 ,
Premier League ,19/20 ,33 ,Leicester City ,Crystal Palace ,3 ,0 ,52% ,48% ,15 ,7 ,4 ,1 ,6 ,5 ,5 ,1 ,3 ,7 ,1 ,1 ,18 ,8 ,2 ,1 ,null ,null ,5 ,1 ,2 ,1 ,1 ,0 ,2 ,0 ,11 ,5 ,4 ,2 ,1 ,1 ,506 ,450 ,427 (84%) ,358 (80%) ,31/54 (57%) ,28/58 (48%) ,4/11 (36%) ,5/20 (25%) ,6/16 (38%) ,14/23 (61%) ,132 ,163 ,63 ,74 ,22 ,24 ,29 ,18 ,14 ,7 ,20 ,4 ,62% ,38% ,8 ,2 ,1 ,0 ,3 ,2 ,4 ,0 ,3 ,1 ,1 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,1 ,3 ,1 ,0 ,1 ,322 ,189 ,282 (88%) ,147 (78%) ,18/27 (67%) ,17/30 (57%) ,2/8 (25%) ,2/7 (29%) ,1/9 (11%) ,6/12 (50%) ,71 ,77 ,28 ,41 ,7 ,14 ,15 ,12 ,3 ,4 ,4 ,4 ,40% ,60% ,7 ,5 ,3 ,1 ,3 ,3 ,1 ,1 ,0 ,6 ,0 ,0 ,1 ,1 ,null ,null ,4 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,6 ,4 ,1 ,1 ,1 ,0 ,184 ,261 ,145 (79%) ,211 (81%) ,13/27 (48%) ,11/28 (39%) ,2/3 (67%) ,3/13 (23%) ,5/7 (71%) ,8/11 (73%) ,61 ,86 ,35 ,33 ,15 ,10 ,14 ,6 ,11 ,3 ,16 ,0 ,
Premier League ,19/20 ,33 ,Manchester United ,Bournemouth ,5 ,2 ,69% ,31% ,19 ,7 ,10 ,3 ,4 ,3 ,5 ,1 ,8 ,3 ,4 ,4 ,3 ,12 ,0 ,1 ,null ,null ,4 ,3 ,3 ,1 ,0 ,1 ,null ,null ,9 ,5 ,10 ,2 ,1 ,6 ,648 ,283 ,575 (89%) ,214 (76%) ,23/35 (66%) ,18/46 (39%) ,5/21 (24%) ,2/9 (22%) ,11/13 (85%) ,6/14 (43%) ,111 ,115 ,53 ,30 ,15 ,12 ,16 ,10 ,13 ,11 ,9 ,17 ,70% ,30% ,8 ,4 ,4 ,1 ,2 ,2 ,2 ,1 ,3 ,1 ,1 ,1 ,0 ,1 ,null ,null ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,4 ,3 ,4 ,1 ,0 ,1 ,321 ,136 ,278 (87%) ,98 (72%) ,10/15 (67%) ,10/28 (36%) ,4/12 (33%) ,0/4 (0%) ,6/6 (100%) ,3/7 (43%) ,58 ,62 ,30 ,14 ,10 ,6 ,7 ,4 ,6 ,5 ,6 ,8 ,68% ,32% ,11 ,3 ,6 ,2 ,2 ,1 ,3 ,0 ,5 ,2 ,3 ,3 ,0 ,0 ,null ,null ,2 ,2 ,2 ,1 ,0 ,1 ,null ,null ,5 ,2 ,6 ,1 ,1 ,5 ,327 ,147 ,297 (91%) ,116 (79%) ,13/20 (65%) ,8/18 (44%) ,1/9 (11%) ,2/5 (40%) ,5/7 (71%) ,3/7 (43%) ,53 ,53 ,23 ,16 ,5 ,6 ,9 ,6 ,7 ,6 ,3 ,9 ,
Premier League ,19/20 ,33 ,Wolverhampton ,Arsenal ,0 ,2 ,51% ,49% ,10 ,8 ,1 ,5 ,5 ,1 ,4 ,2 ,3 ,5 ,1 ,0 ,6 ,11 ,2 ,4 ,null ,null ,2 ,2 ,2 ,1 ,0 ,1 ,null ,null ,6 ,6 ,4 ,2 ,2 ,1 ,516 ,482 ,441 (85%) ,397 (82%) ,45/76 (59%) ,24/58 (41%) ,5/16 (31%) ,3/10 (30%) ,6/18 (33%) ,8/10 (80%) ,140 ,122 ,47 ,56 ,17 ,13 ,13 ,29 ,8 ,11 ,9 ,25 ,43% ,57% ,6 ,3 ,1 ,3 ,3 ,0 ,2 ,0 ,1 ,2 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,3 ,3 ,3 ,0 ,2 ,1 ,252 ,334 ,223 (88%) ,296 (89%) ,22/38 (58%) ,15/27 (56%) ,2/5 (40%) ,1/7 (14%) ,2/4 (50%) ,2/2 (100%) ,53 ,54 ,15 ,18 ,6 ,5 ,4 ,9 ,7 ,3 ,5 ,6 ,64% ,36% ,4 ,5 ,0 ,2 ,2 ,1 ,2 ,2 ,2 ,3 ,0 ,0 ,2 ,3 ,null ,null ,1 ,2 ,1 ,1 ,0 ,0 ,null ,null ,3 ,3 ,1 ,2 ,0 ,0 ,264 ,148 ,218 (83%) ,101 (68%) ,23/38 (61%) ,9/31 (29%) ,3/11 (27%) ,2/3 (67%) ,4/14 (29%) ,6/8 (75%) ,87 ,68 ,32 ,38 ,11 ,8 ,9 ,20 ,1 ,8 ,4 ,19 ,
Premier League ,19/20 ,33 ,Chelsea ,Watford ,3 ,0 ,70% ,30% ,21 ,7 ,9 ,3 ,4 ,4 ,8 ,0 ,5 ,3 ,1 ,2 ,9 ,12 ,0 ,2 ,null ,null ,3 ,1 ,2 ,1 ,null ,null ,null ,null ,12 ,3 ,9 ,4 ,3 ,6 ,731 ,300 ,660 (90%) ,230 (77%) ,27/40 (68%) ,27/53 (51%) ,4/17 (24%) ,1/11 (9%) ,7/13 (54%) ,6/9 (67%) ,125 ,119 ,49 ,50 ,18 ,11 ,13 ,24 ,11 ,11 ,18 ,21 ,69% ,31% ,11 ,3 ,5 ,0 ,2 ,3 ,4 ,0 ,2 ,2 ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,5 ,1 ,6 ,2 ,0 ,3 ,324 ,136 ,288 (89%) ,101 (74%) ,19/28 (68%) ,18/29 (62%) ,1/11 (9%) ,0/7 (0%) ,4/7 (57%) ,2/5 (40%) ,63 ,65 ,26 ,25 ,10 ,7 ,6 ,11 ,6 ,5 ,12 ,12 ,70% ,30% ,10 ,4 ,4 ,3 ,2 ,1 ,4 ,0 ,3 ,1 ,1 ,1 ,0 ,1 ,null ,null ,2 ,1 ,2 ,1 ,null ,null ,null ,null ,7 ,2 ,3 ,2 ,3 ,3 ,407 ,164 ,372 (91%) ,129 (79%) ,8/12 (67%) ,9/24 (38%) ,3/6 (50%) ,1/4 (25%) ,3/6 (50%) ,4/4 (100%) ,62 ,54 ,23 ,25 ,8 ,4 ,7 ,13 ,5 ,6 ,6 ,9 ,
Premier League ,19/20 ,33 ,Burnley ,Sheffield United ,1 ,1 ,47% ,53% ,9 ,10 ,4 ,3 ,5 ,3 ,0 ,4 ,3 ,9 ,2 ,1 ,8 ,14 ,null ,null ,null ,null ,3 ,3 ,2 ,2 ,null ,null ,1 ,0 ,5 ,7 ,4 ,3 ,2 ,3 ,404 ,441 ,294 (73%) ,315 (71%) ,35/82 (43%) ,30/82 (37%) ,4/16 (25%) ,5/31 (16%) ,5/9 (56%) ,15/17 (88%) ,161 ,185 ,49 ,67 ,25 ,32 ,9 ,12 ,7 ,9 ,36 ,17 ,50% ,50% ,4 ,7 ,3 ,1 ,1 ,3 ,0 ,3 ,0 ,6 ,2 ,1 ,null ,null ,null ,null ,2 ,2 ,1 ,2 ,null ,null ,1 ,0 ,3 ,6 ,1 ,1 ,1 ,2 ,220 ,208 ,171 (78%) ,151 (73%) ,24/43 (56%) ,18/39 (46%) ,3/7 (43%) ,4/16 (25%) ,4/6 (67%) ,8/8 (100%) ,71 ,85 ,20 ,34 ,9 ,16 ,4 ,6 ,3 ,7 ,13 ,7 ,44% ,56% ,5 ,3 ,1 ,2 ,4 ,0 ,0 ,1 ,3 ,3 ,0 ,0 ,null ,null ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,0 ,2 ,1 ,3 ,2 ,1 ,1 ,184 ,233 ,123 (67%) ,164 (70%) ,11/39 (28%) ,12/43 (28%) ,1/9 (11%) ,1/15 (7%) ,1/3 (33%) ,7/9 (78%) ,90 ,100 ,29 ,33 ,16 ,16 ,5 ,6 ,4 ,2 ,23 ,10 ,
Premier League ,19/20 ,33 ,Newcastle United ,West Ham United ,2 ,2 ,57% ,43% ,11 ,17 ,4 ,7 ,5 ,6 ,2 ,4 ,6 ,4 ,1 ,1 ,9 ,11 ,1 ,0 ,null ,null ,2 ,3 ,0 ,2 ,0 ,1 ,null ,null ,5 ,13 ,6 ,4 ,5 ,2 ,516 ,379 ,423 (82%) ,291 (77%) ,21/53 (40%) ,26/67 (39%) ,2/19 (11%) ,7/20 (35%) ,12/18 (67%) ,3/17 (18%) ,149 ,142 ,65 ,59 ,20 ,29 ,22 ,18 ,1 ,9 ,20 ,14 ,57% ,43% ,6 ,9 ,3 ,4 ,1 ,2 ,2 ,3 ,4 ,1 ,0 ,1 ,1 ,0 ,null ,null ,1 ,2 ,0 ,1 ,0 ,0 ,null ,null ,2 ,6 ,4 ,3 ,3 ,2 ,235 ,173 ,190 (81%) ,135 (78%) ,10/28 (36%) ,9/25 (36%) ,1/12 (8%) ,4/8 (50%) ,6/9 (67%) ,2/9 (22%) ,74 ,65 ,37 ,27 ,12 ,11 ,13 ,10 ,0 ,3 ,10 ,11 ,57% ,43% ,5 ,8 ,1 ,3 ,4 ,4 ,0 ,1 ,2 ,3 ,1 ,0 ,0 ,0 ,null ,null ,1 ,1 ,0 ,1 ,0 ,1 ,null ,null ,3 ,7 ,2 ,1 ,2 ,0 ,281 ,206 ,233 (83%) ,156 (76%) ,11/25 (44%) ,17/42 (40%) ,1/7 (14%) ,3/12 (25%) ,6/9 (67%) ,1/8 (13%) ,75 ,77 ,28 ,32 ,8 ,18 ,9 ,8 ,1 ,6 ,10 ,3 ,
Premier League ,19/20 ,33 ,Liverpool ,Aston Villa ,2 ,0 ,71% ,29% ,6 ,9 ,4 ,3 ,1 ,4 ,1 ,2 ,7 ,5 ,1 ,5 ,18 ,8 ,1 ,1 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,2 ,3 ,6 ,3 ,3 ,3 ,2 ,672 ,263 ,566 (84%) ,175 (67%) ,38/72 (53%) ,25/72 (35%) ,3/25 (12%) ,3/18 (17%) ,10/13 (77%) ,9/12 (75%) ,155 ,139 ,35 ,49 ,10 ,15 ,7 ,8 ,5 ,17 ,18 ,26 ,71% ,29% ,2 ,3 ,1 ,1 ,0 ,2 ,1 ,0 ,3 ,2 ,0 ,3 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,1 ,2 ,1 ,1 ,1 ,1 ,348 ,130 ,291 (84%) ,86 (66%) ,25/42 (60%) ,12/36 (33%) ,0/10 (0%) ,2/12 (17%) ,3/4 (75%) ,3/4 (75%) ,78 ,73 ,12 ,17 ,2 ,2 ,3 ,2 ,2 ,10 ,10 ,15 ,70% ,30% ,4 ,6 ,3 ,2 ,1 ,2 ,0 ,2 ,4 ,3 ,1 ,2 ,0 ,0 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,2 ,2 ,4 ,2 ,2 ,2 ,1 ,324 ,133 ,275 (85%) ,89 (67%) ,13/30 (43%) ,13/36 (36%) ,3/15 (20%) ,1/6 (17%) ,7/9 (78%) ,6/8 (75%) ,77 ,66 ,23 ,32 ,8 ,13 ,4 ,6 ,3 ,7 ,8 ,11 ,
Premier League ,19/20 ,33 ,Southampton ,Manchester City ,1 ,0 ,26% ,74% ,8 ,26 ,4 ,6 ,3 ,9 ,1 ,11 ,2 ,13 ,3 ,3 ,6 ,7 ,1 ,2 ,null ,null ,1 ,5 ,1 ,5 ,0 ,1 ,null ,null ,3 ,19 ,5 ,7 ,6 ,3 ,297 ,808 ,209 (70%) ,723 (89%) ,24/59 (41%) ,55/73 (75%) ,0/5 (0%) ,7/42 (17%) ,6/14 (43%) ,12/18 (67%) ,128 ,163 ,48 ,54 ,16 ,20 ,20 ,16 ,27 ,9 ,57 ,12 ,30% ,70% ,6 ,8 ,2 ,3 ,3 ,4 ,1 ,1 ,2 ,2 ,2 ,3 ,1 ,0 ,null ,null ,1 ,2 ,1 ,2 ,0 ,1 ,null ,null ,3 ,7 ,3 ,1 ,3 ,1 ,173 ,398 ,125 (72%) ,359 (90%) ,12/28 (43%) ,26/34 (76%) ,0/4 (0%) ,3/11 (27%) ,3/5 (60%) ,5/9 (56%) ,66 ,73 ,25 ,27 ,4 ,10 ,14 ,9 ,10 ,5 ,13 ,9 ,22% ,78% ,2 ,18 ,2 ,3 ,0 ,5 ,0 ,10 ,0 ,11 ,1 ,0 ,0 ,2 ,null ,null ,0 ,3 ,0 ,3 ,0 ,0 ,null ,null ,0 ,12 ,2 ,6 ,3 ,2 ,124 ,410 ,84 (68%) ,364 (89%) ,12/31 (39%) ,29/39 (74%) ,0/1 (0%) ,4/31 (13%) ,3/9 (33%) ,7/9 (78%) ,62 ,90 ,23 ,27 ,12 ,10 ,6 ,7 ,17 ,4 ,44 ,3 ,
Premier League ,19/20 ,33 ,Tottenham ,Everton ,1 ,0 ,51% ,49% ,12 ,11 ,2 ,3 ,6 ,4 ,4 ,4 ,5 ,6 ,2 ,2 ,14 ,18 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,8 ,8 ,3 ,2 ,448 ,413 ,370 (83%) ,341 (83%) ,19/48 (40%) ,27/49 (55%) ,2/14 (14%) ,1/22 (5%) ,7/11 (64%) ,7/7 (100%) ,125 ,129 ,48 ,53 ,12 ,22 ,13 ,10 ,7 ,10 ,23 ,22 ,53% ,47% ,7 ,2 ,0 ,0 ,3 ,2 ,4 ,0 ,5 ,4 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,5 ,2 ,0 ,0 ,238 ,208 ,195 (82%) ,166 (80%) ,8/23 (35%) ,19/34 (56%) ,0/9 (0%) ,0/9 (0%) ,2/3 (67%) ,3/3 (100%) ,68 ,72 ,20 ,26 ,6 ,15 ,6 ,3 ,1 ,4 ,10 ,12 ,49% ,51% ,5 ,9 ,2 ,3 ,3 ,2 ,0 ,4 ,0 ,2 ,1 ,1 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,6 ,3 ,2 ,210 ,205 ,175 (83%) ,175 (85%) ,11/25 (44%) ,8/15 (53%) ,2/5 (40%) ,1/13 (8%) ,5/8 (63%) ,4/4 (100%) ,57 ,57 ,28 ,27 ,6 ,7 ,7 ,7 ,6 ,6 ,13 ,10 ,
Premier League ,19/20 ,34 ,Crystal Palace ,Chelsea ,2 ,3 ,42% ,58% ,13 ,14 ,4 ,6 ,4 ,6 ,5 ,2 ,7 ,9 ,1 ,0 ,11 ,10 ,1 ,0 ,null ,null ,2 ,5 ,1 ,3 ,1 ,0 ,0 ,4 ,9 ,11 ,4 ,3 ,3 ,2 ,381 ,538 ,296 (78%) ,451 (84%) ,31/63 (49%) ,38/63 (60%) ,7/23 (30%) ,6/23 (26%) ,7/13 (54%) ,13/22 (59%) ,151 ,139 ,66 ,63 ,31 ,18 ,19 ,21 ,14 ,19 ,19 ,23 ,35% ,65% ,5 ,5 ,2 ,3 ,2 ,1 ,1 ,1 ,3 ,7 ,1 ,0 ,1 ,0 ,null ,null ,0 ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,4 ,3 ,1 ,1 ,1 ,153 ,280 ,113 (74%) ,235 (84%) ,14/29 (48%) ,17/30 (57%) ,2/10 (20%) ,2/11 (18%) ,3/4 (75%) ,7/9 (78%) ,70 ,72 ,33 ,31 ,19 ,8 ,8 ,9 ,7 ,6 ,13 ,4 ,47% ,53% ,8 ,9 ,2 ,3 ,2 ,5 ,4 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,null ,null ,2 ,2 ,1 ,1 ,1 ,0 ,0 ,4 ,7 ,7 ,1 ,2 ,2 ,1 ,228 ,258 ,183 (80%) ,216 (84%) ,17/34 (50%) ,21/33 (64%) ,5/13 (38%) ,4/12 (33%) ,4/9 (44%) ,6/13 (46%) ,81 ,67 ,33 ,32 ,12 ,10 ,11 ,12 ,7 ,13 ,6 ,19 ,
Premier League ,19/20 ,34 ,Watford ,Norwich City ,2 ,1 ,43% ,57% ,9 ,12 ,4 ,3 ,5 ,6 ,0 ,3 ,4 ,3 ,null ,null ,11 ,15 ,2 ,4 ,null ,null ,1 ,2 ,0 ,2 ,null ,null ,1 ,0 ,7 ,8 ,2 ,4 ,2 ,2 ,375 ,504 ,275 (73%) ,417 (83%) ,24/59 (41%) ,23/52 (44%) ,5/24 (21%) ,2/13 (15%) ,5/10 (50%) ,16/27 (59%) ,160 ,135 ,70 ,58 ,30 ,13 ,21 ,19 ,14 ,11 ,8 ,30 ,47% ,53% ,6 ,3 ,2 ,2 ,4 ,1 ,0 ,0 ,3 ,2 ,null ,null ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,5 ,1 ,1 ,2 ,1 ,1 ,196 ,229 ,145 (74%) ,183 (80%) ,13/30 (43%) ,13/28 (46%) ,5/19 (26%) ,0/7 (0%) ,5/6 (83%) ,6/11 (55%) ,83 ,75 ,41 ,26 ,19 ,7 ,11 ,9 ,8 ,9 ,4 ,19 ,39% ,61% ,3 ,9 ,2 ,1 ,1 ,5 ,0 ,3 ,1 ,1 ,null ,null ,1 ,2 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,1 ,0 ,2 ,7 ,1 ,2 ,1 ,1 ,179 ,275 ,130 (73%) ,234 (85%) ,11/29 (38%) ,10/24 (42%) ,0/5 (0%) ,2/6 (33%) ,0/4 (0%) ,10/16 (63%) ,77 ,60 ,29 ,32 ,11 ,6 ,10 ,10 ,6 ,2 ,4 ,11 ,
