League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,18/19 ,33 ,Wolverhampton ,Manchester United ,2 ,1 ,49% ,51% ,9 ,18 ,2 ,4 ,5 ,7 ,2 ,7 ,3 ,5 ,4 ,5 ,5 ,11 ,1 ,4 ,0 ,1 ,3 ,3 ,2 ,3 ,1 ,0 ,1 ,0 ,7 ,7 ,2 ,11 ,3 ,2 ,510 ,515 ,417 (82%) ,417 (81%) ,37/79 (47%) ,30/57 (53%) ,2/12 (17%) ,4/12 (33%) ,9/15 (60%) ,8/17 (47%) ,133 ,144 ,58 ,49 ,21 ,23 ,17 ,14 ,14 ,6 ,25 ,11 ,49% ,51% ,7 ,7 ,2 ,3 ,4 ,2 ,1 ,2 ,1 ,1 ,0 ,4 ,0 ,2 ,0 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,4 ,2 ,3 ,2 ,1 ,248 ,255 ,195 (79%) ,201 (79%) ,15/40 (38%) ,13/28 (46%) ,1/5 (20%) ,1/2 (50%) ,5/8 (63%) ,3/8 (38%) ,null ,null ,34 ,18 ,10 ,7 ,10 ,7 ,8 ,4 ,8 ,5 ,49% ,51% ,2 ,11 ,0 ,1 ,1 ,5 ,1 ,5 ,2 ,4 ,4 ,1 ,1 ,2 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,2 ,3 ,0 ,8 ,1 ,1 ,262 ,260 ,222 (85%) ,216 (83%) ,22/39 (56%) ,17/29 (59%) ,1/7 (14%) ,3/10 (30%) ,4/7 (57%) ,5/9 (56%) ,null ,null ,24 ,31 ,11 ,16 ,7 ,7 ,6 ,2 ,17 ,6 ,
Premier League ,18/19 ,33 ,Manchester City ,Cardiff City ,2 ,0 ,78% ,22% ,27 ,4 ,11 ,1 ,14 ,2 ,2 ,1 ,17 ,4 ,1 ,1 ,3 ,7 ,0 ,3 ,null ,null ,5 ,0 ,5 ,0 ,2 ,0 ,2 ,0 ,15 ,2 ,12 ,2 ,1 ,9 ,676 ,185 ,618 (91%) ,123 (66%) ,19/28 (68%) ,25/59 (42%) ,10/30 (33%) ,2/6 (33%) ,14/23 (61%) ,10/16 (63%) ,106 ,98 ,45 ,39 ,13 ,14 ,11 ,14 ,8 ,10 ,8 ,28 ,79% ,21% ,11 ,1 ,5 ,0 ,6 ,0 ,0 ,1 ,7 ,2 ,1 ,1 ,0 ,2 ,null ,null ,2 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,6 ,0 ,5 ,1 ,0 ,3 ,341 ,89 ,315 (92%) ,59 (66%) ,15/19 (79%) ,12/28 (43%) ,3/13 (23%) ,0/3 (0%) ,8/12 (67%) ,2/4 (50%) ,null ,null ,23 ,12 ,7 ,2 ,3 ,7 ,6 ,4 ,6 ,13 ,78% ,22% ,16 ,3 ,6 ,1 ,8 ,2 ,2 ,0 ,10 ,2 ,0 ,0 ,0 ,1 ,null ,null ,3 ,0 ,3 ,0 ,2 ,0 ,0 ,0 ,9 ,2 ,7 ,1 ,1 ,6 ,335 ,96 ,303 (90%) ,64 (67%) ,4/9 (44%) ,13/31 (42%) ,7/17 (41%) ,2/3 (67%) ,6/11 (55%) ,8/12 (67%) ,null ,null ,22 ,27 ,6 ,12 ,8 ,7 ,2 ,6 ,2 ,15 ,
Premier League ,18/19 ,33 ,Southampton ,Liverpool ,1 ,3 ,33% ,67% ,11 ,17 ,1 ,5 ,6 ,7 ,4 ,5 ,7 ,5 ,3 ,3 ,8 ,7 ,2 ,4 ,null ,null ,2 ,2 ,1 ,1 ,null ,null ,0 ,2 ,6 ,13 ,5 ,4 ,2 ,0 ,272 ,565 ,175 (64%) ,465 (82%) ,26/72 (36%) ,37/65 (57%) ,7/20 (35%) ,8/25 (32%) ,5/8 (63%) ,6/13 (46%) ,149 ,158 ,58 ,46 ,30 ,22 ,16 ,11 ,12 ,9 ,37 ,17 ,30% ,70% ,4 ,7 ,1 ,2 ,2 ,4 ,1 ,1 ,3 ,1 ,2 ,2 ,0 ,0 ,null ,null ,2 ,1 ,1 ,1 ,null ,null ,0 ,0 ,3 ,6 ,1 ,1 ,1 ,0 ,149 ,340 ,95 (64%) ,287 (84%) ,15/39 (38%) ,20/34 (59%) ,2/9 (22%) ,6/10 (60%) ,2/3 (67%) ,3/5 (60%) ,null ,null ,18 ,20 ,11 ,11 ,5 ,4 ,3 ,3 ,18 ,10 ,35% ,65% ,7 ,10 ,0 ,3 ,4 ,3 ,3 ,4 ,4 ,4 ,1 ,1 ,2 ,4 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,0 ,2 ,3 ,7 ,4 ,3 ,1 ,0 ,123 ,225 ,80 (65%) ,178 (79%) ,11/33 (33%) ,17/31 (55%) ,5/11 (45%) ,2/15 (13%) ,3/5 (60%) ,3/8 (38%) ,null ,null ,40 ,26 ,19 ,11 ,11 ,7 ,9 ,6 ,19 ,7 ,
Premier League ,18/19 ,33 ,Bournemouth ,Burnley ,1 ,3 ,59% ,41% ,10 ,10 ,2 ,3 ,5 ,4 ,3 ,3 ,3 ,6 ,2 ,5 ,12 ,16 ,2 ,3 ,null ,null ,2 ,2 ,2 ,0 ,null ,null ,null ,null ,6 ,7 ,4 ,3 ,0 ,2 ,441 ,284 ,343 (78%) ,195 (69%) ,24/55 (44%) ,37/89 (42%) ,9/19 (47%) ,7/28 (25%) ,8/14 (57%) ,6/7 (86%) ,148 ,146 ,64 ,53 ,35 ,28 ,6 ,12 ,6 ,4 ,35 ,20 ,59% ,41% ,3 ,4 ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,3 ,1 ,3 ,1 ,2 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,2 ,3 ,1 ,1 ,0 ,2 ,210 ,136 ,163 (78%) ,93 (68%) ,12/29 (41%) ,14/41 (34%) ,5/12 (42%) ,5/16 (31%) ,4/7 (57%) ,3/3 (100%) ,null ,null ,34 ,25 ,21 ,14 ,1 ,4 ,2 ,1 ,20 ,7 ,60% ,40% ,7 ,6 ,0 ,1 ,4 ,3 ,3 ,2 ,2 ,3 ,1 ,2 ,1 ,1 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,4 ,4 ,3 ,2 ,0 ,0 ,231 ,148 ,180 (78%) ,102 (69%) ,12/26 (46%) ,23/48 (48%) ,4/7 (57%) ,2/12 (17%) ,4/7 (57%) ,3/4 (75%) ,null ,null ,30 ,28 ,14 ,14 ,5 ,8 ,4 ,3 ,15 ,13 ,
Premier League ,18/19 ,33 ,Huddersfield Town ,Leicester City ,1 ,4 ,44% ,56% ,10 ,18 ,4 ,9 ,3 ,7 ,3 ,2 ,8 ,5 ,2 ,3 ,13 ,11 ,3 ,0 ,null ,null ,2 ,6 ,1 ,4 ,null ,null ,null ,null ,8 ,10 ,2 ,8 ,6 ,3 ,369 ,467 ,279 (76%) ,383 (82%) ,32/73 (44%) ,22/45 (49%) ,5/21 (24%) ,5/16 (31%) ,5/10 (50%) ,15/19 (79%) ,143 ,133 ,47 ,60 ,16 ,16 ,17 ,16 ,14 ,12 ,12 ,19 ,51% ,49% ,2 ,9 ,0 ,5 ,2 ,3 ,0 ,1 ,5 ,4 ,0 ,0 ,2 ,0 ,null ,null ,0 ,3 ,0 ,3 ,null ,null ,null ,null ,0 ,5 ,2 ,4 ,5 ,0 ,218 ,215 ,166 (76%) ,175 (81%) ,17/37 (46%) ,10/23 (43%) ,1/13 (8%) ,3/8 (38%) ,1/3 (33%) ,6/7 (86%) ,null ,null ,17 ,23 ,4 ,9 ,7 ,5 ,8 ,8 ,7 ,9 ,38% ,62% ,8 ,9 ,4 ,4 ,1 ,4 ,3 ,1 ,3 ,1 ,2 ,3 ,1 ,0 ,null ,null ,2 ,3 ,1 ,1 ,null ,null ,null ,null ,8 ,5 ,0 ,4 ,1 ,3 ,151 ,252 ,113 (75%) ,208 (83%) ,15/36 (42%) ,12/22 (55%) ,4/8 (50%) ,2/8 (25%) ,4/7 (57%) ,9/12 (75%) ,null ,null ,30 ,37 ,12 ,7 ,10 ,11 ,6 ,4 ,5 ,10 ,
Premier League ,18/19 ,33 ,Newcastle United ,Crystal Palace ,0 ,1 ,53% ,47% ,18 ,3 ,5 ,1 ,9 ,2 ,4 ,0 ,9 ,4 ,2 ,4 ,12 ,13 ,1 ,2 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,11 ,3 ,7 ,0 ,0 ,5 ,436 ,392 ,362 (83%) ,297 (76%) ,39/62 (63%) ,20/46 (43%) ,9/39 (23%) ,6/14 (43%) ,6/12 (50%) ,5/10 (50%) ,138 ,137 ,54 ,61 ,19 ,29 ,18 ,16 ,15 ,8 ,12 ,39 ,47% ,53% ,11 ,1 ,4 ,0 ,5 ,1 ,2 ,0 ,5 ,2 ,1 ,4 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,7 ,1 ,4 ,0 ,0 ,4 ,223 ,261 ,190 (85%) ,216 (83%) ,21/32 (66%) ,12/22 (55%) ,4/15 (27%) ,3/8 (38%) ,3/4 (75%) ,3/5 (60%) ,null ,null ,21 ,17 ,5 ,6 ,8 ,3 ,10 ,4 ,6 ,13 ,63% ,37% ,7 ,2 ,1 ,1 ,4 ,1 ,2 ,0 ,4 ,2 ,1 ,0 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,0 ,0 ,1 ,213 ,131 ,172 (81%) ,81 (62%) ,18/30 (60%) ,8/24 (33%) ,5/24 (21%) ,3/6 (50%) ,3/8 (38%) ,2/5 (40%) ,null ,null ,33 ,44 ,14 ,23 ,10 ,13 ,5 ,4 ,6 ,26 ,
Premier League ,18/19 ,33 ,Everton ,Arsenal ,1 ,0 ,42% ,58% ,23 ,7 ,6 ,2 ,9 ,3 ,8 ,2 ,9 ,6 ,3 ,2 ,8 ,9 ,1 ,4 ,null ,null ,4 ,0 ,3 ,0 ,null ,null ,2 ,0 ,15 ,6 ,8 ,1 ,2 ,5 ,381 ,513 ,299 (78%) ,411 (80%) ,27/60 (45%) ,21/46 (46%) ,8/21 (38%) ,4/17 (24%) ,8/16 (50%) ,14/23 (61%) ,145 ,151 ,58 ,60 ,22 ,17 ,19 ,21 ,14 ,9 ,21 ,23 ,48% ,52% ,6 ,1 ,2 ,0 ,2 ,0 ,2 ,1 ,1 ,2 ,0 ,2 ,0 ,2 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,3 ,1 ,3 ,0 ,0 ,1 ,227 ,251 ,176 (78%) ,196 (78%) ,14/32 (44%) ,6/19 (32%) ,2/8 (25%) ,0/5 (0%) ,3/6 (50%) ,7/11 (64%) ,null ,null ,31 ,28 ,11 ,6 ,12 ,12 ,7 ,7 ,6 ,11 ,37% ,63% ,17 ,6 ,4 ,2 ,7 ,3 ,6 ,1 ,8 ,4 ,3 ,0 ,1 ,2 ,null ,null ,3 ,0 ,3 ,0 ,null ,null ,2 ,0 ,12 ,5 ,5 ,1 ,2 ,4 ,154 ,262 ,123 (80%) ,215 (82%) ,13/28 (46%) ,15/27 (56%) ,6/13 (46%) ,4/12 (33%) ,5/10 (50%) ,7/12 (58%) ,null ,null ,27 ,32 ,11 ,11 ,7 ,9 ,7 ,2 ,15 ,12 ,
Premier League ,18/19 ,33 ,Tottenham ,Brighton & Hove Albion ,null ,null ,  null statistic for game 8  with id 7828265 at round 33
Premier League ,18/19 ,33 ,Chelsea ,West Ham United ,2 ,0 ,54% ,46% ,16 ,9 ,7 ,2 ,6 ,3 ,3 ,4 ,7 ,4 ,3 ,1 ,8 ,7 ,2 ,1 ,null ,null ,3 ,0 ,2 ,0 ,1 ,0 ,1 ,1 ,12 ,6 ,4 ,3 ,2 ,5 ,485 ,406 ,411 (85%) ,311 (77%) ,18/32 (56%) ,35/70 (50%) ,2/14 (14%) ,3/14 (21%) ,18/31 (58%) ,7/13 (54%) ,127 ,134 ,48 ,50 ,11 ,11 ,12 ,24 ,12 ,12 ,9 ,16 ,56% ,44% ,7 ,1 ,3 ,0 ,2 ,0 ,2 ,1 ,3 ,1 ,1 ,1 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,5 ,1 ,2 ,0 ,0 ,2 ,260 ,199 ,227 (87%) ,152 (76%) ,10/17 (59%) ,18/33 (55%) ,1/8 (13%) ,1/6 (17%) ,7/11 (64%) ,3/5 (60%) ,null ,null ,21 ,25 ,5 ,6 ,4 ,11 ,9 ,8 ,5 ,7 ,51% ,49% ,9 ,8 ,4 ,2 ,4 ,3 ,1 ,3 ,4 ,3 ,2 ,0 ,2 ,0 ,null ,null ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,7 ,5 ,2 ,3 ,2 ,3 ,225 ,207 ,184 (82%) ,159 (77%) ,8/15 (53%) ,17/37 (46%) ,1/6 (17%) ,2/8 (25%) ,11/20 (55%) ,4/8 (50%) ,null ,null ,27 ,25 ,6 ,5 ,8 ,13 ,3 ,4 ,4 ,9 ,
Premier League ,18/19 ,33 ,Tottenham ,Brighton & Hove Albion ,1 ,0 ,78% ,22% ,29 ,6 ,5 ,1 ,12 ,4 ,12 ,1 ,6 ,3 ,2 ,1 ,7 ,13 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,8 ,3 ,21 ,3 ,1 ,4 ,713 ,194 ,624 (88%) ,101 (52%) ,20/36 (56%) ,23/68 (34%) ,4/26 (15%) ,2/9 (22%) ,8/17 (47%) ,5/9 (56%) ,148 ,135 ,58 ,55 ,23 ,25 ,15 ,18 ,5 ,13 ,11 ,37 ,76% ,24% ,14 ,1 ,2 ,0 ,4 ,0 ,8 ,1 ,2 ,3 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,4 ,1 ,10 ,0 ,0 ,2 ,335 ,103 ,297 (89%) ,57 (55%) ,7/14 (50%) ,9/34 (26%) ,2/13 (15%) ,1/7 (14%) ,3/9 (33%) ,3/6 (50%) ,null ,null ,37 ,25 ,16 ,9 ,10 ,11 ,4 ,3 ,6 ,17 ,80% ,20% ,15 ,5 ,3 ,1 ,8 ,4 ,4 ,0 ,4 ,0 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,4 ,2 ,11 ,3 ,1 ,2 ,378 ,91 ,327 (87%) ,44 (48%) ,13/22 (59%) ,14/34 (41%) ,2/13 (15%) ,1/2 (50%) ,5/8 (63%) ,2/3 (67%) ,null ,null ,21 ,30 ,7 ,16 ,5 ,7 ,1 ,10 ,5 ,20 ,
Premier League ,18/19 ,34 ,Leicester City ,Newcastle United ,0 ,1 ,71% ,29% ,12 ,11 ,5 ,5 ,6 ,5 ,1 ,1 ,2 ,3 ,3 ,4 ,6 ,10 ,2 ,3 ,null ,null ,1 ,1 ,1 ,1 ,0 ,1 ,null ,null ,9 ,8 ,3 ,3 ,4 ,5 ,773 ,303 ,650 (84%) ,193 (64%) ,30/44 (68%) ,21/64 (33%) ,8/24 (33%) ,5/12 (42%) ,8/18 (44%) ,8/14 (57%) ,182 ,161 ,59 ,54 ,29 ,20 ,13 ,21 ,12 ,22 ,12 ,33 ,73% ,27% ,4 ,7 ,3 ,4 ,1 ,3 ,0 ,0 ,0 ,2 ,2 ,3 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,1 ,null ,null ,4 ,4 ,0 ,3 ,3 ,3 ,437 ,155 ,386 (88%) ,108 (70%) ,20/26 (77%) ,10/28 (36%) ,1/2 (50%) ,3/7 (43%) ,4/6 (67%) ,3/5 (60%) ,null ,null ,19 ,23 ,9 ,8 ,5 ,10 ,4 ,9 ,9 ,5 ,70% ,30% ,8 ,4 ,2 ,1 ,5 ,2 ,1 ,1 ,2 ,1 ,1 ,1 ,1 ,3 ,null ,null ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,5 ,4 ,3 ,0 ,1 ,2 ,336 ,148 ,264 (79%) ,85 (57%) ,10/18 (56%) ,11/36 (31%) ,7/22 (32%) ,2/5 (40%) ,4/12 (33%) ,5/9 (56%) ,null ,null ,40 ,31 ,20 ,12 ,8 ,11 ,8 ,13 ,3 ,28 ,
Premier League ,18/19 ,34 ,Tottenham ,Huddersfield Town ,4 ,0 ,70% ,30% ,22 ,7 ,5 ,1 ,8 ,5 ,9 ,1 ,4 ,2 ,1 ,0 ,10 ,12 ,2 ,2 ,null ,null ,2 ,2 ,1 ,2 ,2 ,1 ,2 ,1 ,16 ,5 ,6 ,2 ,1 ,1 ,738 ,305 ,643 (87%) ,222 (73%) ,8/25 (32%) ,25/64 (39%) ,7/12 (58%) ,3/17 (18%) ,14/19 (74%) ,11/18 (61%) ,124 ,129 ,61 ,47 ,20 ,13 ,16 ,13 ,4 ,16 ,12 ,15 ,76% ,24% ,8 ,2 ,2 ,0 ,4 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,1 ,3 ,1 ,0 ,0 ,442 ,129 ,401 (91%) ,88 (68%) ,3/12 (25%) ,10/31 (32%) ,3/5 (60%) ,2/10 (20%) ,7/9 (78%) ,8/13 (62%) ,null ,null ,34 ,24 ,12 ,5 ,10 ,7 ,2 ,8 ,7 ,4 ,62% ,38% ,14 ,5 ,3 ,1 ,4 ,4 ,7 ,0 ,4 ,1 ,1 ,0 ,2 ,1 ,null ,null ,1 ,1 ,1 ,1 ,2 ,1 ,2 ,1 ,11 ,4 ,3 ,1 ,1 ,1 ,296 ,176 ,242 (82%) ,134 (76%) ,5/13 (38%) ,15/33 (45%) ,4/7 (57%) ,1/7 (14%) ,7/10 (70%) ,3/5 (60%) ,null ,null ,27 ,23 ,8 ,8 ,6 ,6 ,2 ,8 ,5 ,11 ,
Premier League ,18/19 ,34 ,Brighton & Hove Albion ,Bournemouth ,0 ,5 ,50% ,50% ,8 ,14 ,1 ,7 ,3 ,4 ,4 ,3 ,4 ,1 ,1 ,0 ,10 ,6 ,2 ,4 ,1 ,0 ,0 ,4 ,0 ,1 ,null ,null ,0 ,2 ,1 ,10 ,7 ,4 ,2 ,1 ,470 ,480 ,369 (79%) ,382 (80%) ,35/71 (49%) ,12/43 (28%) ,4/19 (21%) ,3/7 (43%) ,5/15 (33%) ,8/17 (47%) ,165 ,135 ,45 ,60 ,17 ,21 ,19 ,22 ,9 ,16 ,7 ,21 ,49% ,51% ,2 ,5 ,0 ,2 ,2 ,3 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,null ,null ,0 ,0 ,0 ,3 ,2 ,2 ,1 ,0 ,240 ,252 ,192 (80%) ,200 (79%) ,20/41 (49%) ,7/23 (30%) ,2/11 (18%) ,2/4 (50%) ,4/7 (57%) ,4/6 (67%) ,null ,null ,16 ,33 ,6 ,14 ,5 ,12 ,3 ,10 ,3 ,8 ,51% ,49% ,6 ,9 ,1 ,5 ,1 ,1 ,4 ,3 ,2 ,1 ,1 ,0 ,2 ,3 ,1 ,0 ,0 ,2 ,0 ,0 ,null ,null ,0 ,2 ,1 ,7 ,5 ,2 ,1 ,1 ,230 ,228 ,177 (77%) ,182 (80%) ,15/30 (50%) ,5/20 (25%) ,2/8 (25%) ,1/3 (33%) ,1/8 (13%) ,4/11 (36%) ,null ,null ,29 ,27 ,11 ,7 ,14 ,10 ,6 ,6 ,4 ,13 ,
Premier League ,18/19 ,34 ,Burnley ,Cardiff City ,2 ,0 ,46% ,54% ,14 ,14 ,7 ,2 ,6 ,7 ,1 ,5 ,8 ,4 ,3 ,0 ,7 ,10 ,2 ,4 ,null ,null ,6 ,1 ,4 ,1 ,1 ,1 ,null ,null ,11 ,3 ,3 ,11 ,2 ,6 ,280 ,349 ,173 (62%) ,232 (66%) ,18/59 (31%) ,32/93 (34%) ,8/27 (30%) ,1/14 (7%) ,11/17 (65%) ,5/10 (50%) ,170 ,167 ,69 ,57 ,34 ,38 ,15 ,9 ,4 ,15 ,23 ,25 ,47% ,53% ,9 ,5 ,4 ,1 ,4 ,4 ,1 ,0 ,5 ,1 ,2 ,0 ,2 ,1 ,null ,null ,4 ,0 ,3 ,0 ,1 ,0 ,null ,null ,6 ,1 ,3 ,4 ,1 ,3 ,126 ,156 ,81 (64%) ,104 (67%) ,11/27 (41%) ,16/37 (43%) ,5/16 (31%) ,0/2 (0%) ,5/6 (83%) ,4/6 (67%) ,null ,null ,30 ,33 ,15 ,22 ,5 ,3 ,1 ,7 ,8 ,15 ,44% ,56% ,5 ,9 ,3 ,1 ,2 ,3 ,0 ,5 ,3 ,3 ,1 ,0 ,0 ,3 ,null ,null ,2 ,1 ,1 ,1 ,0 ,1 ,null ,null ,5 ,2 ,0 ,7 ,1 ,3 ,154 ,193 ,92 (60%) ,128 (66%) ,7/32 (22%) ,16/56 (29%) ,3/11 (27%) ,1/12 (8%) ,6/11 (55%) ,1/4 (25%) ,null ,null ,39 ,24 ,19 ,16 ,10 ,6 ,3 ,8 ,15 ,10 ,
