League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,16/17 ,31 ,Southampton ,Crystal Palace ,3 ,1 ,61% ,39% ,25 ,17 ,9 ,3 ,12 ,6 ,4 ,8 ,11 ,11 ,1 ,1 ,16 ,11 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,19 ,11 ,6 ,6 ,2 ,4 ,401 ,252 ,330 (82%) ,167 (66%) ,41 ,65 ,14 ,26 ,63% ,37% ,9 ,6 ,2 ,1 ,6 ,3 ,1 ,2 ,5 ,4 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,5 ,2 ,1 ,0 ,1 ,235 ,136 ,189 (80%) ,88 (65%) ,23 ,25 ,8 ,10 ,58% ,42% ,16 ,11 ,7 ,2 ,6 ,3 ,3 ,6 ,6 ,7 ,0 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,12 ,6 ,4 ,5 ,2 ,3 ,166 ,116 ,141 (85%) ,79 (68%) ,18 ,40 ,6 ,16 ,
Premier League ,16/17 ,31 ,Swansea City ,Tottenham ,1 ,3 ,28% ,72% ,4 ,18 ,1 ,8 ,2 ,5 ,1 ,5 ,5 ,7 ,3 ,4 ,7 ,8 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,3 ,11 ,1 ,7 ,5 ,0 ,246 ,642 ,170 (69%) ,558 (87%) ,45 ,47 ,12 ,18 ,25% ,75% ,2 ,5 ,1 ,1 ,1 ,2 ,0 ,2 ,3 ,2 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,3 ,1 ,2 ,1 ,0 ,117 ,360 ,83 (71%) ,313 (87%) ,19 ,20 ,5 ,9 ,31% ,69% ,2 ,13 ,0 ,7 ,1 ,3 ,1 ,3 ,2 ,5 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,2 ,8 ,0 ,5 ,4 ,0 ,129 ,282 ,87 (67%) ,245 (87%) ,26 ,27 ,7 ,9 ,
Premier League ,16/17 ,31 ,Chelsea ,Manchester City ,2 ,1 ,39% ,61% ,10 ,17 ,4 ,7 ,3 ,6 ,3 ,4 ,2 ,9 ,1 ,0 ,10 ,14 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,1 ,0 ,1 ,6 ,11 ,4 ,6 ,6 ,2 ,399 ,616 ,307 (77%) ,541 (88%) ,53 ,45 ,15 ,11 ,38% ,62% ,5 ,9 ,3 ,5 ,1 ,1 ,1 ,3 ,1 ,3 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,4 ,4 ,1 ,5 ,4 ,1 ,217 ,352 ,170 (78%) ,310 (88%) ,23 ,24 ,7 ,5 ,40% ,60% ,5 ,8 ,1 ,2 ,2 ,5 ,2 ,1 ,1 ,6 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,0 ,2 ,7 ,3 ,1 ,2 ,1 ,182 ,264 ,137 (75%) ,231 (88%) ,30 ,21 ,8 ,6 ,
Premier League ,16/17 ,31 ,Liverpool ,Bournemouth ,2 ,2 ,66% ,34% ,20 ,8 ,8 ,2 ,9 ,4 ,3 ,2 ,7 ,2 ,2 ,0 ,11 ,8 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,9 ,6 ,11 ,2 ,0 ,6 ,588 ,302 ,494 (84%) ,213 (71%) ,68 ,64 ,22 ,17 ,72% ,28% ,12 ,4 ,5 ,1 ,5 ,3 ,2 ,0 ,4 ,2 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,6 ,4 ,6 ,0 ,0 ,4 ,325 ,125 ,282 (87%) ,78 (62%) ,33 ,28 ,14 ,10 ,59% ,41% ,8 ,4 ,3 ,1 ,4 ,1 ,1 ,2 ,3 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,3 ,2 ,5 ,2 ,0 ,2 ,263 ,177 ,212 (81%) ,135 (76%) ,35 ,36 ,8 ,7 ,
Premier League ,16/17 ,32 ,Tottenham ,Watford ,4 ,0 ,58% ,42% ,19 ,8 ,6 ,2 ,5 ,4 ,8 ,2 ,7 ,5 ,1 ,1 ,12 ,12 ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,0 ,null ,null ,8 ,4 ,11 ,4 ,2 ,2 ,501 ,343 ,436 (87%) ,276 (80%) ,60 ,45 ,12 ,7 ,58% ,42% ,11 ,4 ,5 ,2 ,1 ,1 ,5 ,1 ,5 ,1 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,3 ,1 ,8 ,3 ,2 ,2 ,256 ,178 ,223 (87%) ,144 (81%) ,24 ,23 ,5 ,4 ,58% ,42% ,8 ,4 ,1 ,0 ,4 ,3 ,3 ,1 ,2 ,4 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,5 ,3 ,3 ,1 ,0 ,0 ,245 ,165 ,213 (87%) ,132 (80%) ,36 ,22 ,7 ,3 ,
Premier League ,16/17 ,32 ,Manchester City ,Hull City ,3 ,1 ,67% ,33% ,23 ,7 ,7 ,1 ,10 ,4 ,6 ,2 ,7 ,3 ,1 ,2 ,6 ,8 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,16 ,5 ,8 ,2 ,0 ,6 ,713 ,340 ,644 (90%) ,257 (76%) ,52 ,41 ,11 ,10 ,71% ,29% ,14 ,4 ,3 ,0 ,7 ,2 ,4 ,2 ,5 ,2 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,9 ,3 ,6 ,1 ,0 ,3 ,357 ,143 ,323 (90%) ,101 (71%) ,25 ,23 ,7 ,6 ,64% ,36% ,9 ,3 ,4 ,1 ,3 ,2 ,2 ,0 ,2 ,1 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,7 ,2 ,2 ,1 ,0 ,3 ,356 ,197 ,321 (90%) ,156 (79%) ,27 ,18 ,4 ,4 ,
Premier League ,16/17 ,32 ,Middlesbrough ,Burnley ,0 ,0 ,57% ,43% ,13 ,7 ,5 ,2 ,5 ,5 ,3 ,0 ,4 ,3 ,2 ,2 ,9 ,12 ,0 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,8 ,5 ,5 ,2 ,2 ,3 ,451 ,340 ,372 (82%) ,259 (76%) ,60 ,45 ,30 ,17 ,62% ,38% ,6 ,2 ,0 ,0 ,3 ,2 ,3 ,0 ,1 ,1 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,1 ,3 ,1 ,0 ,0 ,270 ,166 ,236 (87%) ,131 (79%) ,20 ,21 ,9 ,8 ,50% ,50% ,7 ,5 ,5 ,2 ,2 ,3 ,0 ,0 ,3 ,2 ,2 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,4 ,2 ,1 ,2 ,3 ,181 ,174 ,136 (75%) ,128 (74%) ,40 ,24 ,21 ,9 ,
Premier League ,16/17 ,32 ,Stoke City ,Liverpool ,1 ,2 ,44% ,56% ,9 ,15 ,4 ,4 ,4 ,6 ,1 ,5 ,5 ,8 ,7 ,2 ,7 ,11 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,6 ,9 ,3 ,6 ,2 ,3 ,380 ,486 ,281 (74%) ,380 (78%) ,59 ,53 ,15 ,19 ,47% ,53% ,5 ,2 ,2 ,0 ,2 ,2 ,1 ,0 ,1 ,2 ,5 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,2 ,2 ,0 ,0 ,1 ,218 ,243 ,164 (75%) ,185 (76%) ,32 ,20 ,8 ,3 ,40% ,60% ,4 ,13 ,2 ,4 ,2 ,4 ,0 ,5 ,4 ,6 ,2 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,7 ,1 ,6 ,2 ,2 ,162 ,243 ,117 (72%) ,195 (80%) ,27 ,33 ,7 ,16 ,
Premier League ,16/17 ,32 ,West Bromwich Albion ,Southampton ,0 ,1 ,41% ,59% ,17 ,10 ,6 ,3 ,7 ,3 ,4 ,4 ,7 ,3 ,1 ,0 ,12 ,12 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,11 ,6 ,6 ,4 ,2 ,6 ,383 ,549 ,280 (73%) ,448 (82%) ,48 ,55 ,18 ,22 ,33% ,67% ,5 ,5 ,2 ,1 ,3 ,1 ,0 ,3 ,2 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,3 ,2 ,2 ,0 ,2 ,167 ,343 ,120 (72%) ,293 (85%) ,13 ,23 ,5 ,8 ,52% ,48% ,12 ,5 ,4 ,2 ,4 ,2 ,4 ,1 ,5 ,2 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,3 ,4 ,2 ,2 ,4 ,216 ,206 ,160 (74%) ,155 (75%) ,35 ,32 ,13 ,14 ,
Premier League ,16/17 ,32 ,West Ham United ,Swansea City ,1 ,0 ,46% ,54% ,14 ,5 ,6 ,1 ,5 ,3 ,3 ,1 ,4 ,3 ,2 ,0 ,12 ,12 ,5 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,7 ,1 ,1 ,5 ,361 ,413 ,267 (74%) ,321 (78%) ,60 ,53 ,16 ,17 ,52% ,48% ,6 ,2 ,3 ,1 ,2 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,4 ,1 ,1 ,2 ,217 ,194 ,171 (79%) ,149 (77%) ,26 ,28 ,6 ,9 ,40% ,60% ,8 ,3 ,3 ,0 ,3 ,2 ,2 ,1 ,3 ,2 ,2 ,0 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,3 ,3 ,0 ,0 ,3 ,144 ,219 ,96 (67%) ,172 (79%) ,34 ,25 ,10 ,8 ,
Premier League ,16/17 ,32 ,Bournemouth ,Chelsea ,1 ,3 ,51% ,49% ,11 ,15 ,1 ,5 ,5 ,7 ,5 ,3 ,4 ,4 ,0 ,1 ,7 ,11 ,2 ,3 ,null ,null ,null ,null ,null ,null ,1 ,1 ,1 ,3 ,2 ,11 ,9 ,5 ,3 ,1 ,540 ,524 ,466 (86%) ,457 (87%) ,44 ,46 ,6 ,12 ,50% ,50% ,5 ,11 ,1 ,2 ,2 ,6 ,2 ,3 ,2 ,2 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,1 ,3 ,1 ,9 ,4 ,3 ,1 ,1 ,264 ,271 ,236 (89%) ,241 (89%) ,20 ,18 ,2 ,3 ,52% ,48% ,6 ,4 ,0 ,3 ,3 ,1 ,3 ,0 ,2 ,2 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,1 ,2 ,5 ,2 ,2 ,0 ,276 ,253 ,230 (83%) ,216 (85%) ,24 ,28 ,4 ,9 ,
Premier League ,16/17 ,32 ,Sunderland ,Manchester United ,0 ,3 ,29% ,71% ,9 ,18 ,4 ,9 ,3 ,5 ,2 ,4 ,4 ,5 ,2 ,2 ,14 ,20 ,1 ,5 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,2 ,3 ,6 ,6 ,12 ,6 ,4 ,237 ,582 ,158 (67%) ,506 (87%) ,59 ,56 ,12 ,19 ,29% ,71% ,4 ,10 ,3 ,5 ,0 ,2 ,1 ,3 ,2 ,4 ,2 ,0 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,2 ,2 ,8 ,4 ,3 ,124 ,308 ,83 (67%) ,265 (86%) ,26 ,30 ,7 ,14 ,29% ,71% ,5 ,8 ,1 ,4 ,3 ,3 ,1 ,1 ,2 ,1 ,0 ,2 ,1 ,4 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,2 ,1 ,4 ,4 ,4 ,2 ,1 ,113 ,274 ,75 (66%) ,241 (88%) ,33 ,26 ,5 ,5 ,
Premier League ,16/17 ,32 ,Everton ,Leicester City ,4 ,2 ,60% ,40% ,12 ,6 ,7 ,4 ,1 ,1 ,4 ,1 ,4 ,6 ,null ,null ,8 ,15 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,7 ,4 ,5 ,2 ,2 ,3 ,594 ,382 ,479 (81%) ,279 (73%) ,63 ,54 ,19 ,18 ,73% ,27% ,8 ,4 ,4 ,3 ,1 ,1 ,3 ,0 ,3 ,2 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,5 ,2 ,3 ,2 ,1 ,1 ,348 ,124 ,284 (82%) ,77 (62%) ,29 ,25 ,11 ,11 ,47% ,53% ,4 ,2 ,3 ,1 ,0 ,0 ,1 ,1 ,1 ,4 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,2 ,2 ,0 ,1 ,2 ,246 ,258 ,195 (79%) ,202 (78%) ,34 ,29 ,8 ,7 ,
Premier League ,16/17 ,32 ,Crystal Palace ,Arsenal ,3 ,0 ,27% ,73% ,17 ,11 ,6 ,3 ,7 ,6 ,4 ,2 ,5 ,8 ,5 ,2 ,11 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,13 ,8 ,4 ,3 ,3 ,3 ,233 ,628 ,151 (65%) ,529 (84%) ,63 ,68 ,21 ,21 ,28% ,72% ,8 ,6 ,2 ,3 ,5 ,2 ,1 ,1 ,2 ,5 ,3 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,5 ,2 ,1 ,3 ,1 ,122 ,315 ,83 (68%) ,268 (85%) ,28 ,32 ,11 ,10 ,26% ,74% ,9 ,5 ,4 ,0 ,2 ,4 ,3 ,1 ,3 ,3 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,3 ,2 ,2 ,0 ,2 ,111 ,313 ,68 (61%) ,261 (83%) ,35 ,36 ,10 ,11 ,
Premier League ,16/17 ,33 ,Tottenham ,Bournemouth ,4 ,0 ,68% ,32% ,24 ,5 ,14 ,1 ,1 ,3 ,9 ,1 ,13 ,1 ,3 ,2 ,8 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,16 ,3 ,8 ,2 ,1 ,10 ,655 ,297 ,582 (89%) ,219 (74%) ,44 ,38 ,14 ,9 ,69% ,31% ,8 ,1 ,5 ,0 ,1 ,1 ,2 ,0 ,5 ,1 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,1 ,2 ,0 ,0 ,3 ,321 ,141 ,283 (88%) ,96 (68%) ,17 ,22 ,7 ,6 ,68% ,32% ,16 ,4 ,9 ,1 ,0 ,2 ,7 ,1 ,8 ,0 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,2 ,6 ,2 ,1 ,7 ,334 ,156 ,299 (90%) ,123 (79%) ,27 ,16 ,7 ,3 ,
Premier League ,16/17 ,33 ,Crystal Palace ,Leicester City ,2 ,2 ,57% ,43% ,15 ,6 ,4 ,2 ,6 ,2 ,5 ,2 ,8 ,5 ,null ,null ,10 ,16 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,11 ,5 ,4 ,1 ,0 ,2 ,420 ,311 ,309 (74%) ,198 (64%) ,75 ,64 ,28 ,20 ,63% ,37% ,8 ,1 ,1 ,1 ,4 ,0 ,3 ,0 ,5 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,1 ,3 ,0 ,0 ,1 ,249 ,147 ,189 (76%) ,88 (60%) ,40 ,34 ,18 ,11 ,51% ,49% ,7 ,5 ,3 ,1 ,2 ,2 ,2 ,2 ,3 ,4 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,6 ,4 ,1 ,1 ,0 ,1 ,171 ,164 ,120 (70%) ,110 (67%) ,35 ,30 ,10 ,9 ,
Premier League ,16/17 ,33 ,Everton ,Burnley ,3 ,1 ,63% ,37% ,29 ,13 ,7 ,6 ,9 ,4 ,13 ,3 ,6 ,7 ,3 ,0 ,15 ,14 ,2 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,17 ,7 ,13 ,6 ,3 ,5 ,529 ,301 ,446 (84%) ,197 (65%) ,50 ,71 ,17 ,26 ,64% ,36% ,13 ,8 ,3 ,4 ,5 ,2 ,5 ,2 ,4 ,4 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,5 ,7 ,3 ,3 ,3 ,287 ,155 ,243 (85%) ,101 (65%) ,24 ,36 ,8 ,17 ,61% ,39% ,16 ,5 ,4 ,2 ,4 ,2 ,8 ,1 ,2 ,3 ,3 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,11 ,2 ,6 ,3 ,0 ,2 ,242 ,146 ,203 (84%) ,96 (66%) ,26 ,35 ,9 ,9 ,
Premier League ,16/17 ,33 ,Stoke City ,Hull City ,3 ,1 ,44% ,56% ,14 ,14 ,4 ,3 ,6 ,6 ,4 ,5 ,3 ,7 ,4 ,3 ,12 ,5 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,10 ,4 ,4 ,2 ,1 ,359 ,436 ,264 (74%) ,330 (76%) ,42 ,50 ,14 ,9 ,45% ,55% ,7 ,7 ,1 ,1 ,4 ,3 ,2 ,3 ,1 ,4 ,3 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,6 ,1 ,1 ,1 ,0 ,188 ,225 ,135 (72%) ,169 (75%) ,17 ,23 ,7 ,4 ,44% ,56% ,7 ,7 ,3 ,2 ,2 ,3 ,2 ,2 ,2 ,3 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,4 ,4 ,3 ,3 ,1 ,1 ,171 ,211 ,129 (75%) ,161 (76%) ,25 ,27 ,7 ,5 ,
Premier League ,16/17 ,33 ,Sunderland ,West Ham United ,2 ,2 ,47% ,53% ,14 ,7 ,4 ,3 ,6 ,2 ,4 ,2 ,7 ,1 ,2 ,0 ,14 ,10 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,7 ,3 ,1 ,2 ,367 ,416 ,285 (78%) ,322 (77%) ,44 ,49 ,10 ,14 ,43% ,57% ,7 ,5 ,3 ,2 ,2 ,2 ,2 ,1 ,4 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,3 ,4 ,2 ,1 ,2 ,166 ,219 ,135 (81%) ,179 (82%) ,24 ,26 ,5 ,6 ,51% ,49% ,7 ,2 ,1 ,1 ,4 ,0 ,2 ,1 ,3 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,3 ,1 ,0 ,0 ,201 ,197 ,150 (75%) ,143 (73%) ,20 ,23 ,5 ,8 ,
Premier League ,16/17 ,33 ,Watford ,Swansea City ,1 ,0 ,53% ,47% ,15 ,13 ,7 ,4 ,6 ,5 ,2 ,4 ,6 ,2 ,4 ,2 ,8 ,13 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,9 ,10 ,4 ,4 ,6 ,446 ,381 ,347 (78%) ,291 (76%) ,61 ,59 ,21 ,25 ,61% ,39% ,8 ,8 ,5 ,3 ,2 ,2 ,1 ,3 ,2 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,4 ,3 ,3 ,4 ,271 ,166 ,228 (84%) ,125 (75%) ,30 ,27 ,9 ,9 ,44% ,56% ,7 ,5 ,2 ,1 ,4 ,3 ,1 ,1 ,4 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,6 ,1 ,1 ,2 ,175 ,215 ,119 (68%) ,166 (77%) ,31 ,32 ,12 ,16 ,
Premier League ,16/17 ,33 ,Southampton ,Manchester City ,0 ,3 ,41% ,59% ,8 ,18 ,1 ,5 ,4 ,7 ,3 ,6 ,4 ,8 ,null ,null ,9 ,8 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,5 ,11 ,3 ,7 ,2 ,1 ,434 ,628 ,344 (79%) ,547 (87%) ,47 ,38 ,10 ,7 ,33% ,67% ,4 ,8 ,0 ,0 ,3 ,6 ,1 ,2 ,1 ,6 ,null ,null ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,3 ,6 ,1 ,2 ,0 ,0 ,194 ,385 ,157 (81%) ,348 (90%) ,19 ,21 ,4 ,5 ,50% ,50% ,4 ,10 ,1 ,5 ,1 ,1 ,2 ,4 ,3 ,2 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,2 ,5 ,2 ,5 ,2 ,1 ,240 ,243 ,187 (78%) ,199 (82%) ,28 ,17 ,6 ,2 ,
Premier League ,16/17 ,33 ,West Bromwich Albion ,Liverpool ,0 ,1 ,36% ,64% ,7 ,15 ,2 ,2 ,5 ,9 ,0 ,4 ,4 ,4 ,6 ,2 ,15 ,9 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,7 ,4 ,8 ,1 ,2 ,311 ,566 ,213 (68%) ,464 (82%) ,56 ,74 ,23 ,24 ,29% ,71% ,4 ,6 ,1 ,2 ,3 ,3 ,0 ,1 ,1 ,1 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,4 ,3 ,2 ,1 ,1 ,139 ,347 ,92 (66%) ,296 (85%) ,24 ,30 ,10 ,11 ,45% ,55% ,3 ,9 ,1 ,0 ,2 ,6 ,0 ,3 ,3 ,3 ,4 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,3 ,1 ,6 ,0 ,1 ,172 ,219 ,121 (70%) ,168 (77%) ,32 ,44 ,13 ,13 ,
